endpoint_family,trial_grounding,clinical_intent,endpoint_name,target_key,metric_field,unit,model_id,empirical_value
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Lateral Precordial Lead V6 Waveform Correlation,Signal_Lead_V6,pearson_r,Pearson r,spatial_1lead_b1_panorama_1000000_s42_l0,0.71753990650177
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Lateral Precordial Lead V6 Waveform Correlation,Signal_Lead_V6,pearson_r,Pearson r,spatial_1lead_t111_exact_theta_1000000_s42_l0,0.7344553470611572
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Lateral Precordial Lead V6 Waveform Correlation,Signal_Lead_V6,pearson_r,Pearson r,spatial_1lead_t000_exact_theta_1000000_s42_l0,0.7278509140014648
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead II Waveform Correlation,Signal_Lead_II,pearson_r,Pearson r,conv15e_A0_wave_noSSL_gated_add_s42_l0,0.707257091999054
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead II Waveform Correlation,Signal_Lead_II,pearson_r,Pearson r,conv15e_A0_zscore_s42_l0,0.7025929689407349
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead II Waveform Correlation,Signal_Lead_II,pearson_r,Pearson r,conv15e_C1_E1_morlet_mag_morlet_phase_s42_l0,0.6137606501579285
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead II Waveform Correlation,Signal_Lead_II,pearson_r,Pearson r,conv15e_R5_morlet_mag_ueg_phase_wyatt_s42_l0,0.7085534334182739
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead II Waveform Correlation,Signal_Lead_II,pearson_r,Pearson r,conv15e_R7_morlet_mag_ueg_real_s42_l0,0.7095324993133545
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead II Waveform Correlation,Signal_Lead_II,pearson_r,Pearson r,conv15e_del_wave_ce_s42_l0,0.7064129114151001
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead II Waveform Correlation,Signal_Lead_II,pearson_r,Pearson r,conv15e_ssl_log_magnitude_phase_sin_local_gated_add_s42_l0,0.7093181014060974
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead II Waveform Correlation,Signal_Lead_II,pearson_r,Pearson r,conv15e_ssl_log_magnitude_real_both_gated_add_s42_l0,0.7081460952758789
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead II Waveform Correlation,Signal_Lead_II,pearson_r,Pearson r,D1_theta_mul_currentloss_s42_l0,0.6639401912689209
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead II Waveform Correlation,Signal_Lead_II,pearson_r,Pearson r,D2_current_id_l1_s42_l0,0.6630328297615051
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead II Waveform Correlation,Signal_Lead_II,pearson_r,Pearson r,D3_theta_mul_l1_s42_l0,0.6747720837593079
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead II Waveform Correlation,Signal_Lead_II,pearson_r,Pearson r,D4_learned12_mul_l1_s42_l0,0.6706014275550842
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead II Waveform Correlation,Signal_Lead_II,pearson_r,Pearson r,D5_permuted_theta_mul_l1_s42_l0,0.6680138111114502
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead II Waveform Correlation,Signal_Lead_II,pearson_r,Pearson r,D6_theta_add_l1_s42_l0,0.6690290570259094
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead II Waveform Correlation,Signal_Lead_II,pearson_r,Pearson r,D7_learned12_add_l1_s42_l0,0.6671222448348999
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead II Waveform Correlation,Signal_Lead_II,pearson_r,Pearson r,D8_random12_mul_l1_s42_l0,0.6719233989715576
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead II Waveform Correlation,Signal_Lead_II,pearson_r,Pearson r,factorial_ecg_aim_1100013_s42,0.6280184388160706
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead II Waveform Correlation,Signal_Lead_II,pearson_r,Pearson r,factorial_ecg_aim_1100110_s42,0.6178935766220093
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead II Waveform Correlation,Signal_Lead_II,pearson_r,Pearson r,factorial_ecg_aim_1100111_s42,0.6158838272094727
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead II Waveform Correlation,Signal_Lead_II,pearson_r,Pearson r,factorial_ecg_aim_1101113_s42,0.4555625319480896
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead II Waveform Correlation,Signal_Lead_II,pearson_r,Pearson r,spatial_1lead_a0_1110000_s42_l0,0.6888535618782043
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead II Waveform Correlation,Signal_Lead_II,pearson_r,Pearson r,spatial_1lead_e1_panorama_film_1110000_s42_l0,0.685639500617981
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead II Waveform Correlation,Signal_Lead_II,pearson_r,Pearson r,spatial_1lead_pa1_panorama_author_1110000_s42_l0,0.683349609375
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead II Waveform Correlation,Signal_Lead_II,pearson_r,Pearson r,spatial_1lead_b1_panorama_1110000_s42_l0,0.6823493838310242
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead II Waveform Correlation,Signal_Lead_II,pearson_r,Pearson r,spatial_1lead_cm1_capacity_matched_1110000_s42_l0,0.6827802062034607
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead II Waveform Correlation,Signal_Lead_II,pearson_r,Pearson r,spatial_1lead_pg1_permuted_geometry_1110000_s42_l0,0.6823238730430603
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead II Waveform Correlation,Signal_Lead_II,pearson_r,Pearson r,spatial_1lead_t000_exact_theta_1110000_s42_l0,0.6829562783241272
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead II Waveform Correlation,Signal_Lead_II,pearson_r,Pearson r,spatial_1lead_c1_panorama_hybrid_1110000_s42_l0,0.6810939908027649
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead II Waveform Correlation,Signal_Lead_II,pearson_r,Pearson r,spatial_1lead_d1_panorama_relative_1110000_s42_l0,0.6830074787139893
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead II Waveform Correlation,Signal_Lead_II,pearson_r,Pearson r,spatial_1lead_e1_panorama_film_1010010_s42_l0,0.6650197505950928
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead II Waveform Correlation,Signal_Lead_II,pearson_r,Pearson r,spatial_1lead_pa1_panorama_author_1010010_s42_l0,0.6646742820739746
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead II Waveform Correlation,Signal_Lead_II,pearson_r,Pearson r,spatial_1lead_t000_exact_theta_1010010_s42_l0,0.6617802381515503
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead II Waveform Correlation,Signal_Lead_II,pearson_r,Pearson r,spatial_1lead_a0_1010010_s42_l0,0.6629083156585693
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead II Waveform Correlation,Signal_Lead_II,pearson_r,Pearson r,spatial_1lead_cm1_capacity_matched_1010010_s42_l0,0.6611899137496948
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead II Waveform Correlation,Signal_Lead_II,pearson_r,Pearson r,spatial_1lead_d1_panorama_relative_1010010_s42_l0,0.6620278358459473
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead II Waveform Correlation,Signal_Lead_II,pearson_r,Pearson r,spatial_1lead_b1_panorama_1010010_s42_l0,0.6624333262443542
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead II Waveform Correlation,Signal_Lead_II,pearson_r,Pearson r,spatial_1lead_pg1_permuted_geometry_1010010_s42_l0,0.6585416197776794
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead II Waveform Correlation,Signal_Lead_II,pearson_r,Pearson r,spatial_1lead_c1_panorama_hybrid_1010010_s42_l0,0.6621623635292053
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead II Waveform Correlation,Signal_Lead_II,pearson_r,Pearson r,spatial_1lead_t111_exact_theta_1010010_s42_l0,0.6585333347320557
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead II Waveform Correlation,Signal_Lead_II,pearson_r,Pearson r,spatial_1lead_t111_exact_theta_1110000_s42_l0,0.6635488867759705
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead II Waveform Correlation,Signal_Lead_II,pearson_r,Pearson r,spatial_1lead_e1_panorama_film_1000000_s42_l0,0.6571789979934692
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead II Waveform Correlation,Signal_Lead_II,pearson_r,Pearson r,spatial_1lead_d1_panorama_relative_1000000_s42_l0,0.6550580263137817
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead II Waveform Correlation,Signal_Lead_II,pearson_r,Pearson r,spatial_1lead_pg1_permuted_geometry_1000000_s42_l0,0.6545233726501465
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead II Waveform Correlation,Signal_Lead_II,pearson_r,Pearson r,spatial_1lead_cm1_capacity_matched_1000000_s42_l0,0.6527717113494873
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead II Waveform Correlation,Signal_Lead_II,pearson_r,Pearson r,spatial_1lead_pa1_panorama_author_1000000_s42_l0,0.6525776982307434
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead II Waveform Correlation,Signal_Lead_II,pearson_r,Pearson r,spatial_1lead_c1_panorama_hybrid_1000000_s42_l0,0.6500563621520996
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead II Waveform Correlation,Signal_Lead_II,pearson_r,Pearson r,spatial_1lead_b1_panorama_1000000_s42_l0,0.6475673317909241
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead II Waveform Correlation,Signal_Lead_II,pearson_r,Pearson r,spatial_1lead_t111_exact_theta_1000000_s42_l0,0.6393347978591919
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead II Waveform Correlation,Signal_Lead_II,pearson_r,Pearson r,spatial_1lead_t000_exact_theta_1000000_s42_l0,0.6435980796813965
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead aVF Waveform Correlation,Signal_Lead_aVF,pearson_r,Pearson r,conv15e_A0_wave_noSSL_gated_add_s42_l0,0.49537065625190735
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead aVF Waveform Correlation,Signal_Lead_aVF,pearson_r,Pearson r,conv15e_A0_zscore_s42_l0,0.4860645532608032
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead aVF Waveform Correlation,Signal_Lead_aVF,pearson_r,Pearson r,conv15e_C1_E1_morlet_mag_morlet_phase_s42_l0,0.3537607192993164
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead aVF Waveform Correlation,Signal_Lead_aVF,pearson_r,Pearson r,conv15e_R5_morlet_mag_ueg_phase_wyatt_s42_l0,0.49827447533607483
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead aVF Waveform Correlation,Signal_Lead_aVF,pearson_r,Pearson r,conv15e_R7_morlet_mag_ueg_real_s42_l0,0.4962465763092041
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead aVF Waveform Correlation,Signal_Lead_aVF,pearson_r,Pearson r,conv15e_del_wave_ce_s42_l0,0.4949834644794464
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead aVF Waveform Correlation,Signal_Lead_aVF,pearson_r,Pearson r,conv15e_ssl_log_magnitude_phase_sin_local_gated_add_s42_l0,0.49723759293556213
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead aVF Waveform Correlation,Signal_Lead_aVF,pearson_r,Pearson r,conv15e_ssl_log_magnitude_real_both_gated_add_s42_l0,0.4950609803199768
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead aVF Waveform Correlation,Signal_Lead_aVF,pearson_r,Pearson r,D1_theta_mul_currentloss_s42_l0,0.40322738885879517
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead aVF Waveform Correlation,Signal_Lead_aVF,pearson_r,Pearson r,D2_current_id_l1_s42_l0,0.41558676958084106
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead aVF Waveform Correlation,Signal_Lead_aVF,pearson_r,Pearson r,D3_theta_mul_l1_s42_l0,0.4298444390296936
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead aVF Waveform Correlation,Signal_Lead_aVF,pearson_r,Pearson r,D4_learned12_mul_l1_s42_l0,0.40399619936943054
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead aVF Waveform Correlation,Signal_Lead_aVF,pearson_r,Pearson r,D5_permuted_theta_mul_l1_s42_l0,0.4182571768760681
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead aVF Waveform Correlation,Signal_Lead_aVF,pearson_r,Pearson r,D6_theta_add_l1_s42_l0,0.421014666557312
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead aVF Waveform Correlation,Signal_Lead_aVF,pearson_r,Pearson r,D7_learned12_add_l1_s42_l0,0.4118695855140686
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead aVF Waveform Correlation,Signal_Lead_aVF,pearson_r,Pearson r,D8_random12_mul_l1_s42_l0,0.42698466777801514
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead aVF Waveform Correlation,Signal_Lead_aVF,pearson_r,Pearson r,factorial_ecg_aim_1100013_s42,0.26094624400138855
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead aVF Waveform Correlation,Signal_Lead_aVF,pearson_r,Pearson r,factorial_ecg_aim_1100110_s42,0.2654930353164673
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead aVF Waveform Correlation,Signal_Lead_aVF,pearson_r,Pearson r,factorial_ecg_aim_1100111_s42,0.24953648447990417
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead aVF Waveform Correlation,Signal_Lead_aVF,pearson_r,Pearson r,factorial_ecg_aim_1101113_s42,0.12256071716547012
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead aVF Waveform Correlation,Signal_Lead_aVF,pearson_r,Pearson r,spatial_1lead_a0_1110000_s42_l0,0.44384804368019104
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead aVF Waveform Correlation,Signal_Lead_aVF,pearson_r,Pearson r,spatial_1lead_e1_panorama_film_1110000_s42_l0,0.440378874540329
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead aVF Waveform Correlation,Signal_Lead_aVF,pearson_r,Pearson r,spatial_1lead_pa1_panorama_author_1110000_s42_l0,0.432331383228302
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead aVF Waveform Correlation,Signal_Lead_aVF,pearson_r,Pearson r,spatial_1lead_b1_panorama_1110000_s42_l0,0.43036141991615295
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead aVF Waveform Correlation,Signal_Lead_aVF,pearson_r,Pearson r,spatial_1lead_cm1_capacity_matched_1110000_s42_l0,0.4298662841320038
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead aVF Waveform Correlation,Signal_Lead_aVF,pearson_r,Pearson r,spatial_1lead_pg1_permuted_geometry_1110000_s42_l0,0.4333953261375427
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead aVF Waveform Correlation,Signal_Lead_aVF,pearson_r,Pearson r,spatial_1lead_t000_exact_theta_1110000_s42_l0,0.43137064576148987
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead aVF Waveform Correlation,Signal_Lead_aVF,pearson_r,Pearson r,spatial_1lead_c1_panorama_hybrid_1110000_s42_l0,0.4295538663864136
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead aVF Waveform Correlation,Signal_Lead_aVF,pearson_r,Pearson r,spatial_1lead_d1_panorama_relative_1110000_s42_l0,0.4291442334651947
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead aVF Waveform Correlation,Signal_Lead_aVF,pearson_r,Pearson r,spatial_1lead_e1_panorama_film_1010010_s42_l0,0.39078110456466675
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead aVF Waveform Correlation,Signal_Lead_aVF,pearson_r,Pearson r,spatial_1lead_pa1_panorama_author_1010010_s42_l0,0.38358965516090393
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead aVF Waveform Correlation,Signal_Lead_aVF,pearson_r,Pearson r,spatial_1lead_t000_exact_theta_1010010_s42_l0,0.3884798288345337
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead aVF Waveform Correlation,Signal_Lead_aVF,pearson_r,Pearson r,spatial_1lead_a0_1010010_s42_l0,0.3852435052394867
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead aVF Waveform Correlation,Signal_Lead_aVF,pearson_r,Pearson r,spatial_1lead_cm1_capacity_matched_1010010_s42_l0,0.382409930229187
4. Spatial Torso Physical Fidelity & Precordial Nullspace,PreSACAN / Helmholtz-Geselowitz Lead Field Theory,Verification of genuine precordial dipole recovery vs synthetic mean collapse,Inferior Lead aVF Waveform Correlation,Signal_Lead_aVF,pearson_r,Pearson r,spatial_1lead_d1_panorama_relative_1010010_s42_l0,0.3854583203792572
