statement,occurences,proposed label
 sinus rhythm left axis deviation voltages in chest leads are at upper limit no definite pathology ,1,"['sinus_rhythm: normal_sinus_rhythm', 'atrial_arrhythmia: atrial_tachycardia', 'axis_deviation: left_axis_deviation']"
 sinusrhythmus schwierig bestimmbare qrs - achse periphere niederspannung rechtshypertrophie möglich qrs ( t ) abnorm anterolateraler infarkt möglich inferiorer infarkt wahrscheinlich alt xxxx unbestätigter bericht ,1,
 sinusrhythmus verdacht auf p - sinistrocardiale linkstyp t abnorm in anterioren ableitungen xxxx unbestätigter bericht ,1,
 sinusrhythmus av block i linkstyp qrs ( t ) abnorm anteroseptaler infarkt wahrscheinlich alt inferiorer infarkt wahrscheinlich alt st and t abnorm wahrscheinlich hochlaterale ischämie oder linksbelastung xxxx unbestä ,1,
 sinusrhythmus p - sinistrocardiale ueberdrehter linkstyp unvollständiger rechtsschenkelblock st and t abnorm wahrscheinlich hochlaterale ischämie oder linksbelastung t abnorm in lateralen ableitungen xxxx unbestätigter bericht ,1,
 sinusrhythmus p - sinistrocardiale ueberdrehter linkstyp qrs ( t ) abnorm anteroseptaler infarkt wahrscheinlich alt inferiorer infarkt wahrscheinlich alt st and t abnorm wahrscheinlich anterolaterale ischämie oder linksbelastung xxxx ,1,
 sinus arrhythmie p - sinistrocardiale ueberdrehter linkstyp linksanteriorer fascicular block rechtsschenkelblock bifaszikulärer block xxxx unbestätigter bericht ,1,
 sinusrhythmus p - sinistrocardiale lagetyp normal qrs ( t ) abnorm anteroseptaler myokardschaden nicht auszuschliessen t abnorm in lateralen ableitungen xxxx unbestätigter bericht ,1,
 sinusrhythmus lagetyp normal unvollständiger rechtsschenkelblock sonst normales ecg xxxx unbestätigter bericht edit irbbb ( asmi xxxx aneur xxxx irbbb ) ,1,
 vorhofflimmern - flattern lagetyp normal periphere niederspannung qrs ( t ) abnorm anteroseptaler myokardschaden nicht auszuschliessen st and t abnorm wahrscheinlich laterale ischämie oder linksbelastung inferolaterale ischämie oder linksbelastung xxxx ,1,
 sinusrhythmus p - sinistrocardiale lagetyp normal qrs ( t ) abnorm anteroseptaler infarkt alter unbest inferiorer infarkt wahrscheinlich alt t abnorm in anterolateralen ableitungen xxxx unbestätigter bericht ,1,
 sinusrhythmus linkstyp unvollständiger rechtsschenkelblock mässige amplitudenkriterien für linkshypertrophie st and t abnorm wahrscheinlich hochlaterale ischämie oder linksbelastung xxxx unbestätigter bericht ,1,
 ventrikuläre extrasystole ( n ) sinus arrhythmie p - sinistrocardiale rechtstyp periphere niederspannung qrs ( t ) abnorm anteroseptaler infarkt alter unbest xxxx unbestätigter bericht ,1,
 complex ( s ) with aberrant intraventricular conduction premature ventricular contraction ( s ) sinus rhythm borderline left axis deviation left bundle branch block this is most commonly due to ischaemic heart disease ,1,"['sinus_rhythm: normal_sinus_rhythm', 'conduction_abnormality: left_bundle_branch_block', 'axis_deviation: left_axis_deviation']"
 sinusrhythmus lagetyp normal unspezifische intraventrikuläre leitungsstörung st abnorm möglicherweise inferolateraler innenschichtsschaden xxxx unbestätigter bericht edit injil xxxx ( iscil ) ,1,
 sinusrhythmus p - sinistrocardiale ueberdrehter linkstyp qrs ( t ) abnorm lateraler myokardschaden möglich xxxx unbestätigter bericht ,1,
 atrial fibrillation - flutter ventricular response xxxx - min left bundle branch block ,1,"['atrial_arrhythmia: atrial_fibrillation', 'conduction_abnormality: left_bundle_branch_block']"
 premature atrial contractions sinus tachycardia poor r progression v1 - xxxx but previous anteroseptal infarct unlikely ,1,"['sinus_rhythm: sinus_tachycardia', 'prior_infarct: anteroseptal_prior_infarct', 'infarct: anteroseptal_infarct']"
 ventrikuläre extrasystole ( n ) supraventrikuläre ersatzsystole ( n ) sinusrhythmus verdacht auf p - sinistrocardiale ueberdrehter linkstyp linksanteriorer fascicular block rechtsschenkelblock bifaszikulärer block xxxx unbestätigter bericht ,1,
 sinusrhythmus linkstyp qrs ( t ) abnorm anteroseptaler myokardschaden möglich ,1,
 sinus rhythm non - specific intraventricular delay left ventricular hypertrophy otherwise no definite pathology ,1,"['hypertrophy: left_ventricular_hypertrophy', 'sinus_rhythm: normal_sinus_rhythm']"
 interponierte supraventrikuläre extrasystole ( n ) sinusrhythmus lagetyp normal sonst normales ecg xxxx unbestätigter bericht ,1,
 supraventrikuläre arrhythmie lagetyp normal unspezifisches abnormes t xxxx unbestätigter bericht ,3,
 sinusrhythmus av block i verdacht auf p - sinistrocardiale linkstyp unspezifisches abnormes t qt - verlängerung xxxx unbestätigter bericht ,1,
 sinusbradykardie rechtstyp qrs ( t ) abnorm hochlateraler myokardschaden nicht auszuschliessen st and t abnorm wahrscheinlich inferiore ischämie oder linksbelastung xxxx unbestätigter bericht ,1,
 sinusrhythmus verdacht auf p - sinistrocardiale linkstyp periphere niederspannung rechtsschenkelblock qrs ( t ) abnorm inferiorer infarkt wahrscheinlich alt xxxx unbestätigter bericht ,1,
 sinus rhythm possible left atrial enlargement left axis deviation left anterior fascicular block voltages are high in limb leads suggesting lvh deep but narrow q wave in i avl may indicate septal hypertrophy ,1,"['hypertrophy: left_atrial_hypertrophy, left_ventricular_hypertrophy', 'sinus_rhythm: normal_sinus_rhythm', 'conduction_abnormality: left_anterior_fascicular_block', 'axis_deviation: left_axis_deviation']"
 sinus rhythm non - specific intraventricular block qs complex in v2 suggesting old anteroseptal infarct voltages are high in limb leads suggesting lvh st segments are depressed in i ii avl v5 xxxx t wave are inverted in i avl and low or flat in ii ,1,"['hypertrophy: left_ventricular_hypertrophy', 'sinus_rhythm: normal_sinus_rhythm', 'prior_infarct: anteroseptal_prior_infarct', 'infarct: anteroseptal_infarct']"
 sinusrhythmus lagetyp normal normales ecg edit norm xxxx tachykardie ( norm xxxx ) ,1,
 sinus rhythm normal ecg edit norm xxxx drift v1 v3 ,1,"['general: normal_ecg', 'sinus_rhythm: normal_sinus_rhythm']"
 supraventrikuläre tachykardie lagetyp normal periphere niederspannung qrs ( t ) abnorm anteroseptaler infarkt wahrscheinlich alt xxxx unbestätigter bericht ,1,
 sinus rhythm left axis deviation borderline criteria for left anterior fascicular block incomplete right bundle branch block otherwise normal ecg ,1,"['sinus_rhythm: normal_sinus_rhythm', 'conduction_abnormality: incomplete_right_bundle_branch_block, left_anterior_fascicular_block', 'axis_deviation: left_axis_deviation']"
 premature ventricular contraction ( s ) premature atrial contraction ( s ) sinus rhythm grossly prolonged pr interval left axis deviation q wave in ii iii avf consistent with old inferior myocardial infarct ,1,"['sinus_rhythm: normal_sinus_rhythm', 'axis_deviation: left_axis_deviation', 'prior_infarct: inferior_prior_infarct', 'infarct: inferior_infarct']"
 sinus rhythm rightward axis right bundle branch block st segments are depressed in ii iii avf v5 xxxx non - specific but consistent with myocardial ischaemia ,1,"['sinus_rhythm: normal_sinus_rhythm', 'conduction_abnormality: right_bundle_branch_block', 'axis_deviation: right_axis_deviation']"
 sinus rhythm left ventricular hypertrophy non - specific t wave inversion in v2 lead v5 shows artifact ,1,"['hypertrophy: left_ventricular_hypertrophy', 'sinus_rhythm: normal_sinus_rhythm', 'repolarization_abnormality: t_inversion']"
 premature ventricular contraction ( s ) atrial fibrillation borderline left axis deviation st segments are depressed in i ii v4 xxxx t wave are inverted in i avl v5 xxxx findings are likely to be due to ischaemic heart disease and digitalis effect ,1,"['atrial_arrhythmia: atrial_fibrillation', 'axis_deviation: left_axis_deviation']"
 sinus rhythm st segments are slightly depressed in v5 xxxx t wave are low or flat in limb leads and v5 xxxx non - specific but consistent with myocardial ischaemia ,1,['sinus_rhythm: normal_sinus_rhythm']
 sinus rhythm voltages are high in chest leads suggesting lvh st segments are depressed in i ii avf v4 xxxx this may be due to lv strain or ischaemia ,1,"['hypertrophy: left_ventricular_hypertrophy', 'sinus_rhythm: normal_sinus_rhythm']"
 atrial fibrillation voltages are high in chest leads suggesting lvh st segments are depressed in i ii v5 xxxx this may be due to lv strain or ischaemia ,1,"['hypertrophy: left_ventricular_hypertrophy', 'atrial_arrhythmia: atrial_fibrillation']"
 atrial fibrillation st segments are depressed in ii iii avf non - specific but consistent with myocardial ischaemia ,1,['atrial_arrhythmia: atrial_fibrillation']
 sinus rhythm rightward axis right bundle branch block st segments are depressed in inferolateral leads non - specific but consistent with myocardial ischaemia ,1,"['sinus_rhythm: normal_sinus_rhythm', 'conduction_abnormality: right_bundle_branch_block', 'axis_deviation: right_axis_deviation']"
 sinus rhythm voltages are high in chest leads suggesting lvh non - specific st and t wave change in inferolateral leads ,1,"['hypertrophy: left_ventricular_hypertrophy', 'sinus_rhythm: normal_sinus_rhythm', 'repolarization_abnormality: st_abnormality, t_abnormality']"
 atrial fibrillation with rapid ventricular response premature ventricular contraction ( s ) possible left ventricular hypertrophy qs complex in v2 xxxx consistent with anteroseptal myocardial infarct of uncertain age st segments are depressed and t wa ,1,"['hypertrophy: left_ventricular_hypertrophy', 'atrial_arrhythmia: atrial_fibrillation', 'prior_infarct: anteroseptal_prior_infarct', 'infarct: anteroseptal_infarct']"
 sinus rhythm t wave are flat in i v6 and inverted in avl non - specific but consistent with myocardial ischaemia ,1,['sinus_rhythm: normal_sinus_rhythm']
 sinus rhythm left ventricular hypertrophy st segments are depressed in i avl v5 xxxx t wave are low or flat in limb leads and v4 xxxx this may be due to lv strain or ischaemia prolonged qt this may be due to a drug effect or an electrolyte disturb ,1,"['hypertrophy: left_ventricular_hypertrophy', 'sinus_rhythm: normal_sinus_rhythm', 'conduction_abnormality: long_qt']"
 sinus rhythm left axis deviation left anterior fascicular block right bundle branch block bifascicular block pr interval is normal voltages are high in limb leads suggesting lvh q wave in v1 xxxx consistent with old anteroseptal myocardial infar ,1,"['hypertrophy: left_ventricular_hypertrophy', 'sinus_rhythm: normal_sinus_rhythm', 'conduction_abnormality: right_bundle_branch_block, left_anterior_fascicular_block, bifascicular_block', 'axis_deviation: left_axis_deviation']"
 premature ventricular contraction ( s ) premature atrial contraction ( s ) sinus rhythm pr interval is prolonged otherwise normal ecg ,1,['sinus_rhythm: normal_sinus_rhythm']
 beschleunigter av - rhythmus lagetyp normal periphere niederspannung qrs ( t ) abnorm anteroseptaler infarkt alter unbest xxxx unbestätigter bericht ,1,
 atrial fibrillation voltages are high in chest leads suggesting lvh st segments are depressed and t wave inverted in i ii iii avf v4 xxxx this may be due to lv strain or ischaemia ,1,"['hypertrophy: left_ventricular_hypertrophy', 'atrial_arrhythmia: atrial_fibrillation']"
 vorhofflimmern - flattern lagetyp normal mässige amplitudenkriterien für linkshypertrophie qrs ( t ) abnorm hochlateraler infarkt möglich st and t abnorm wahrscheinlich laterale ischämie oder linksbelastung inferolaterale ischämie oder linksbelastung ,1,
 sinusrhythmus lagetyp normal rechtsschenkelblock st - senkung in i ii avl v5 - xxxx hohes t in v6 p flach in allen ableitungen ,1,
 sinusrhythmus ueberdrehter linkstyp unspezifische intraventrikuläre leitungsstörung ,1,
 sinusrhythmus lagetyp normal unvollständiger rechtsschenkelblock p biphasisch in v1 - xxxx st - hebung in v3 - xxxx t hoch in v3 - xxxx schlechte r - progression ,1,
 sinusrhythmus lagetyp normal unspezifischer intraventrikulärer block linkshypertrophie lsb st - hebung in v2 - xxxx t neg in v5 - xxxx iii avf ,1,
 sinusrhythmus linkstyp sonst normales ecg intraventr leitungstörung in iii avf ,1,
 atrial fibrillation st segments are depressed in i ii avl v4 xxxx t wave are low or flat throughout findings are likely to be due to ischaemic heart disease and digitalis effect suggest exclude hypokalaemia ,1,['atrial_arrhythmia: atrial_fibrillation']
 sinusrhythmus av block i lagetyp normal intraventr leitungsstörung in iii avl grenzbefund ,1,
 sinusrhythmus p - verbreiterung lagetyp normal amplitudenkriterien f#r linkshypertrophie ,1,
 sinus rhythm t wave are low or flat in limb leads and inverted in v4 xxxx findings are likely to be due to ischaemic heart disease the age of the change is uncertain ,1,['sinus_rhythm: normal_sinus_rhythm']
 sinus rhythm st segments are depressed in ii avf v4 xxxx t wave are flat in i ii avl and slightly inverted in v4 xxxx findings are likely to be due to ischaemic heart disease ,1,['sinus_rhythm: normal_sinus_rhythm']
 sinusrhythmus schwierig bestimmbare qrs - achse t abnorm in hochlateralen ableitungen ,1,
 sinusrhythmus lagetyp normal intraventr leitungsstörung q in i avl auffallend hohes r in v1 v2 normales ecg ,1,
 sinusrhythmus lagetyp normal mulitforme ves verzögerte r - progression über vorderwand ,1,
 atrial fibrillation premature ventricular contraction ( s ) non - specific t wave flattening in i avl v6 ,1,"['atrial_arrhythmia: atrial_fibrillation', 'repolarization_abnormality: t_flattening']"
 no definite atrial activity appearance of junctional rhythm old inferior myocardial infarct left ventricular hypertrophy lateral st segment change this may be due to lv strain or ischaemia ,1,discarded
 premature ventricular contraction ( s ) sinus rhythm left axis deviation q wave in ii iii avf consistent with old inferior myocardial infarct t wave are flat or slightly inverted throughout findings are likely to be due to ischaemic heart d ,1,"['sinus_rhythm: normal_sinus_rhythm', 'axis_deviation: left_axis_deviation', 'prior_infarct: inferior_prior_infarct', 'infarct: inferior_infarct']"
 sinusrhythmus linkstyp t - veraenderungen schlechte r - progression grenzbefund ,1,
 sinus rhythm non - specific t wave flattening in ii avf and inversion in iii inferior myocardial ischaemia cannot be excluded ,1,"['sinus_rhythm: normal_sinus_rhythm', 'repolarization_abnormality: t_flattening']"
 atrial fibrillation left axis deviation left anterior fascicular block right bundle branch block bifascicular block probable left ventricular hypertrophy q wave in v1 xxxx consistent with old anteroseptal myocardial infarct ,1,"['hypertrophy: left_ventricular_hypertrophy', 'atrial_arrhythmia: atrial_fibrillation', 'conduction_abnormality: right_bundle_branch_block, left_anterior_fascicular_block, bifascicular_block', 'axis_deviation: left_axis_deviation', 'prior_infarct: anteroseptal_prior_infarct', 'infarct: anteroseptal_infarct']"
 sinus rhythm qs complex in v2 xxxx consistent with old anteroseptal myocardial infarct q wave in ii iii avf consistent with old inferior myocardial infarct non - specific t wave flattening in i avl v5 xxxx ,1,"['sinus_rhythm: normal_sinus_rhythm', 'prior_infarct: inferior_prior_infarct, anteroseptal_prior_infarct', 'infarct: inferior_infarct, anteroseptal_infarct', 'repolarization_abnormality: t_flattening']"
 sinus bradycardia voltages are high in chest leads suggesting lvh otherwise no definite pathology the cause of the bradycardia is not evident ,1,"['hypertrophy: left_ventricular_hypertrophy', 'sinus_rhythm: sinus_bradycardia']"
 atrial fibrillation non - specific intraventricular delay st segments are depressed in ii iii avf v4 xxxx t wave are flat in limb leads and v4 xxxx findings are likely to be due to ischaemic heart disease and digitalis effect ,1,['atrial_arrhythmia: atrial_fibrillation']
 sinus rhythm left ventricular hypertrophy marked st and t abnormality especially in anterior chest leads left ventricular strain may be contributing but ischaemia should also be considered ,1,"['hypertrophy: left_ventricular_hypertrophy', 'sinus_rhythm: normal_sinus_rhythm', 'repolarization_abnormality: st_abnormality, t_abnormality']"
 atrial fibrillation with rapid ventricular response st segments are depressed in i ii avl v4 xxxx t wave are inverted in v4 xxxx this may be due to lv strain or ischaemia ,1,['atrial_arrhythmia: atrial_fibrillation']
 sinus rhythm left axis deviation left anterior fascicular block t wave are inverted in ii iii avf and flat in v4 xxxx non - specific but consistent with myocardial ischaemia the age of the change is uncertain ,1,"['sinus_rhythm: normal_sinus_rhythm', 'conduction_abnormality: left_anterior_fascicular_block', 'axis_deviation: left_axis_deviation']"
 sinus tachycardia left axis deviation qs complex in v2 xxxx consistent with old anteroseptal myocardial infarct t wave are slightly inverted in i avl v5 xxxx findings are likely to be due to ischaemic heart disease the age of the change is u ,1,"['sinus_rhythm: sinus_tachycardia', 'axis_deviation: left_axis_deviation', 'prior_infarct: anteroseptal_prior_infarct', 'infarct: anteroseptal_infarct']"
 sinus rhythm premature atrial contraction ( s ) compared with tracing of xxxx the atrial fibrillation has reverted to sinus rhythm st and t wave change persist in chest leads t wave are flat or slightly inverted in limb leads myocardial ischaemia is ,1,"['sinus_rhythm: normal_sinus_rhythm', 'atrial_arrhythmia: atrial_fibrillation', 'repolarization_abnormality: st_abnormality, t_abnormality']"
 premature atrial contraction ( s ) sinus rhythm voltages are high in chest leads suggesting lvh st segments are depressed in v5 xxxx t wave are low or flat in limb leads and v5 xxxx this may be due to lv strain or ischaemia ,1,"['hypertrophy: left_ventricular_hypertrophy', 'sinus_rhythm: normal_sinus_rhythm']"
 p wave axis is abnormal rhythm is probably junctional otherwise normal ecg ,1,
 sinus rhythm left ventricular hypertrophy st segments are depressed and t wave inverted in i ii avl avf v4 xxxx this may be due to lv strain or ischaemia ,1,"['hypertrophy: left_ventricular_hypertrophy', 'sinus_rhythm: normal_sinus_rhythm']"
 sinus rhythm right bundle branch block q wave in ii iii avf st segments are depressed and t wave inverted in ii iii avf v4 xxxx consistent with ischaemic heart disease with old inferior myocardial infarct ,1,"['sinus_rhythm: normal_sinus_rhythm', 'conduction_abnormality: right_bundle_branch_block', 'prior_infarct: inferior_prior_infarct', 'infarct: inferior_infarct']"
 sinusrhythmus vorhofsüberlastung beidseits linkstyp chron inferiorer infarkt möglich st - senkung in v3 - xxxx ,1,
 sinus tachycardia pr interval is at about upper limit of normal left axis deviation incomplete right bundle branch block q wave in ii iii avf consistent with old inferior myocardial infarct ,1,"['sinus_rhythm: sinus_tachycardia', 'atrial_arrhythmia: atrial_tachycardia', 'conduction_abnormality: incomplete_right_bundle_branch_block', 'axis_deviation: left_axis_deviation', 'prior_infarct: inferior_prior_infarct', 'infarct: inferior_infarct']"
 sinusrhythmus av block i ueberdrehter linkstyp ventr extrasystolen multiform xxxx - er salve anter fascicular block links intraventr leitungsstoerung iii l f v1 infarkt inferior chronisch moeglich ,1,
 sinus rhythm qs complex in v2 and small r wave in v3 suggesting old anteroseptal myocardial infarct ,1,"['sinus_rhythm: normal_sinus_rhythm', 'prior_infarct: anteroseptal_prior_infarct', 'infarct: anteroseptal_infarct']"
 atrial fibrillation prolonged qt this may be due to a drug effect or an electrolyte disturbance ,1,"['atrial_arrhythmia: atrial_fibrillation', 'conduction_abnormality: long_qt']"
 sinus rhythm incomplete right bundle branch block possible left posterior fascicular block st segments are depressed in ii iii avf v2 - xxxx t wave are inverted in ii iii avf v2 - xxxx this may be due to lv strain or ischaemia edit injas injal injin irbbb ( iscas iscal iscin irbbb ) ,1,"['sinus_rhythm: normal_sinus_rhythm', 'conduction_abnormality: incomplete_right_bundle_branch_block, left_posterior_fascicular_block']"
 sinusrhythmus mlt links neg t in v1 grenzbefund ,1,
 sinusrhythmus neg t in iii v1 - xxxx ueberdrehter linkstyp linksanteriorer fascicular block vollstaendiger rechtsschenkelblock pathologisches ecg ,1,
 atrial fibrillation left axis deviation otherwise no definite pathology ,1,"['atrial_arrhythmia: atrial_fibrillation', 'axis_deviation: left_axis_deviation']"
 premature ventricular contraction ( s ) sinus tachycardia left axis deviation voltages are high in limb leads suggesting lvh non - specific intraventricular block ,1,"['hypertrophy: left_ventricular_hypertrophy', 'sinus_rhythm: sinus_tachycardia', 'axis_deviation: left_axis_deviation']"
 sinusrhythmus lagetyp normal st - hebung in v2 t hoch in v3 ,1,
 sinus rhythm prolonged pr interval borderline left axis deviation incomplete right bundle branch block ,1,"['sinus_rhythm: normal_sinus_rhythm', 'conduction_abnormality: incomplete_right_bundle_branch_block', 'axis_deviation: left_axis_deviation']"
 premature atrial contraction ( s ) sinus rhythm q wave in v2 and tiny r wave in v3 suggesting old anteroseptal myocardial infarct edit asmi xxxx alter infarkt wahrscheinlich ( asmi xxxx ) ,1,"['sinus_rhythm: normal_sinus_rhythm', 'prior_infarct: anteroseptal_prior_infarct', 'infarct: anteroseptal_infarct']"
 atrial fibrillation q wave in v2 qs complex in v3 consistent with old anteroseptal myocardial infarct ,1,"['atrial_arrhythmia: atrial_fibrillation', 'prior_infarct: anteroseptal_prior_infarct', 'infarct: anteroseptal_infarct']"
 sinus rhythm left axis deviation left anterior fascicular block voltages are high in limb leads suggesting lvh q wave in v2 suggests old anteroseptal infarct t wave are low in i avl v5 xxxx prolonged qt this may be due to a drug effect or an ele ,1,"['hypertrophy: left_ventricular_hypertrophy', 'sinus_rhythm: normal_sinus_rhythm', 'conduction_abnormality: left_anterior_fascicular_block, long_qt', 'axis_deviation: left_axis_deviation', 'prior_infarct: anteroseptal_prior_infarct', 'infarct: anteroseptal_infarct']"
 sinus rhythm possible left atrial enlargement minor non - specific st segment depression in i avl ,1,"['hypertrophy: left_atrial_hypertrophy', 'sinus_rhythm: normal_sinus_rhythm']"
 sinus rhythm non - specific t wave flattening in limb leads and v5 xxxx myocardial ischaemia is a possible cause ,1,"['sinus_rhythm: normal_sinus_rhythm', 'repolarization_abnormality: t_flattening']"
 sinus rhythm st segments are depressed in ii iii avf v5 xxxx non - specific but consistent with myocardial ischaemia ,1,['sinus_rhythm: normal_sinus_rhythm']
 premature ventricular contraction ( s ) interpolated premature ventricular contraction ( s ) sinus rhythm left axis deviation incomplete right bundle branch block voltages are high in limb leads suggesting lvh ,1,"['hypertrophy: left_ventricular_hypertrophy', 'sinus_rhythm: normal_sinus_rhythm', 'conduction_abnormality: incomplete_right_bundle_branch_block', 'axis_deviation: left_axis_deviation']"
 premature atrial contraction ( s ) sinus rhythm minor non - specific st segment depression in v4 xxxx ,2,['sinus_rhythm: normal_sinus_rhythm']
 sinus tachycardia st segments are depressed in i ii avl v5 xxxx t wave are low or flat in these leads this may be due to lv strain or ischaemia voltages in limb leads are at upper limit ,1,"['sinus_rhythm: sinus_tachycardia', 'atrial_arrhythmia: atrial_tachycardia']"
 sinus rhythm left axis deviation left anterior fascicular block non - specific intraventricular block the age of the change is uncertain ,1,"['sinus_rhythm: normal_sinus_rhythm', 'conduction_abnormality: left_anterior_fascicular_block', 'axis_deviation: left_axis_deviation']"
 sinus rhythm left ventricular hypertrophy minor non - specific st and t wave change ,1,"['hypertrophy: left_ventricular_hypertrophy', 'sinus_rhythm: normal_sinus_rhythm', 'repolarization_abnormality: st_abnormality, t_abnormality']"
 sinus arrhythmia voltages in limb leads are at upper limit no definite pathology ,1,"['sinus_rhythm: sinus_arrhythmia', 'atrial_arrhythmia: atrial_tachycardia']"
 premature atrial contraction ( s ) sinus rhythm non - specific t wave inversion in v2 ,1,"['sinus_rhythm: normal_sinus_rhythm', 'repolarization_abnormality: t_inversion']"
 sinus rhythm non - specific t wave flattening in i avl v2 xxxx myocardial ischaemia is likely ,1,"['sinus_rhythm: normal_sinus_rhythm', 'repolarization_abnormality: t_flattening']"
 sinus rhythm minor non - specific t wave change in inferior leads ,1,"['sinus_rhythm: normal_sinus_rhythm', 'repolarization_abnormality: t_abnormality']"
 sinus rhythm t wave are low in ii avf v6 and inverted in iii inferolateral myocardial ischaemia cannot be excluded ,1,['sinus_rhythm: normal_sinus_rhythm']
 premature atrial contraction ( s ) sinus tachycardia poor progression of r wave in anterior chest leads st segments are elevated in v2 xxxx st segments are depressed in i ii v5 xxxx t wave are inverted in i avl v5 xxxx anterior myocardial infarct of ,1,"['sinus_rhythm: sinus_tachycardia', 'prior_infarct: anterior_prior_infarct', 'infarct: anterior_infarct']"
 sinus rhythm non - specific intraventricular delay voltages are high in limb leads suggesting lvh st segments are depressed in i avl t wave are flat in i and inverted in avl this may be due to lv strain or ischaemia ,1,"['hypertrophy: left_ventricular_hypertrophy', 'sinus_rhythm: normal_sinus_rhythm']"
 atrial fibrillation premature ventricular contraction ( s ) low limb lead voltage non - specific t wave flattening in limb leads and v4 xxxx ,1,"['atrial_arrhythmia: atrial_fibrillation', 'repolarization_abnormality: t_flattening']"
 sinus rhythm normal ecg no definite voltage evidence of lvh ,1,"['general: normal_ecg', 'hypertrophy: left_ventricular_hypertrophy', 'sinus_rhythm: normal_sinus_rhythm']"
 sinus arrhythmia st segments are depressed in i ii avl v5 xxxx t wave are low in ii v5 xxxx this may be due to lv strain or ischaemia ,1,['sinus_rhythm: sinus_arrhythmia']
 llt sinusbradikardie av block xxxx grades verzögerte r - progression in v1 - xxxx biphas t in v1 pathologisches ecg ,1,
 sinus bradycardia the bradycardia may be due to beta - blocker therapy voltages are high in chest leads suggesting lvh otherwise no definite pathology ,1,"['hypertrophy: left_ventricular_hypertrophy', 'sinus_rhythm: sinus_bradycardia']"
 sinus rhythm left axis deviation non - specific t wave flattening in i and inversion in avl ,1,"['sinus_rhythm: normal_sinus_rhythm', 'axis_deviation: left_axis_deviation', 'repolarization_abnormality: t_flattening']"
 sinus arrhythmia possibly a run of junctional rhythm right superior axis deviation possible left posterior fascicular block non - specific st and t wave change this tracing cannot be adequately interpreted without full clinical picture and previous tra ,1,"['sinus_rhythm: sinus_arrhythmia', 'other_rhythm: junctional_rhythm', 'conduction_abnormality: left_posterior_fascicular_block', 'axis_deviation: right_axis_deviation', 'repolarization_abnormality: st_abnormality, t_abnormality']"
 atrial fibrillation with rapid ventricular response non - specific intraventricular block q wave and st segment elevation in v2 - xxxx consistent with anterior and lateral myocardial infarct which is probably recent q wave and slight st segment elevatio ,1,"['atrial_arrhythmia: atrial_fibrillation', 'prior_infarct: lateral_prior_infarct', 'infarct: lateral_infarct']"
 sinus arrhythmia non - specific t wave flattening in limb leads and v6 ,1,"['sinus_rhythm: sinus_arrhythmia', 'repolarization_abnormality: t_flattening']"
 sinus tachycardia voltages are high in limb leads suggesting lvh r - s transition zone in v leads displaced to the left st segments are depressed in i avl v2 xxxx t wave are low or flat in i avl this may be due to lv strain or ischaemia ,1,"['hypertrophy: left_ventricular_hypertrophy', 'sinus_rhythm: sinus_tachycardia']"
 t wave now low or flat in limb leads and v3 - xxxx myocardial ischaemia is likely suggest exclude hypokalaemia ,1,
 sinus rhythm compared with tracing of xxxx st segment depression has resolved ,1,discarded
 sinus rhythm st segments are depressed in i avl v4 xxxx t wave are inverted in avl v2 xxxx and flat in i v5 xxxx findings are likely to be due to ischaemic heart disease anterior subendocardial infarct of uncertain age is a possibility edit injas xxxx ( injas xxxx ) ,1,"['sinus_rhythm: normal_sinus_rhythm', 'prior_infarct: anterior_prior_infarct', 'infarct: anterior_infarct']"
 frequent premature atrial contractions with a short run of svt sinus rhythm left axis deviation left anterior fascicular block minor non - specific t wave flattening in v5 xxxx holter monitor may be helpful ,1,"['sinus_rhythm: normal_sinus_rhythm', 'atrial_arrhythmia: atrial_tachycardia', 'conduction_abnormality: left_anterior_fascicular_block', 'axis_deviation: left_axis_deviation', 'repolarization_abnormality: t_flattening']"
 sinus arrhythmia incomplete right bundle branch block this is probably a normal variant st segments are elevated and t wave are tall in v4 xxxx this is probably normal for age no definite pathology edit irbbb ,1,"['sinus_rhythm: sinus_arrhythmia', 'conduction_abnormality: incomplete_right_bundle_branch_block']"
 sinus rhythm left axis deviation q wave in ii iii avf consistent with old inferior myocardial infarct qs complex in v2 xxxx consistent with old anterior myocardial infarct st segments are depressed in i avl v6 t wave are low or flat ,1,"['sinus_rhythm: normal_sinus_rhythm', 'axis_deviation: left_axis_deviation', 'prior_infarct: anterior_prior_infarct, inferior_prior_infarct', 'infarct: anterior_infarct, inferior_infarct']"
 sinus rhythm possible left atrial enlargement minor non - specific st and t wave change in v4 xxxx ,1,"['hypertrophy: left_atrial_hypertrophy', 'sinus_rhythm: normal_sinus_rhythm', 'repolarization_abnormality: st_abnormality, t_abnormality']"
 sinus rhythm prolonged pr interval left axis deviation right bundle branch block qs complex in ii iii avf consistent with inferior myocardial infarct of uncertain age ,1,"['sinus_rhythm: normal_sinus_rhythm', 'conduction_abnormality: right_bundle_branch_block', 'axis_deviation: left_axis_deviation', 'prior_infarct: inferior_prior_infarct', 'infarct: inferior_infarct']"
 sinus rhythm non - specific t wave flattening in v5 xxxx there are no definite ecg features to suggest pericarditis acute pericarditis would be unlikely in the absence of tachycardia myocardial ischaemia cannot be excluded ,1,"['other: pericarditis', 'sinus_rhythm: normal_sinus_rhythm', 'repolarization_abnormality: t_flattening']"
