statement,occurences,proposed label
 sinus rhythm left axis deviation left anterior fascicular block st segments are depressed in i avl t wave are inverted in i avl v5 xxxx findings are likely to be due to ischaemic heart disease ,1,['normal_sinus_rhythm']
 sinus rhythm left axis deviation left anterior fascicular block non - specific intraventricular block q wave in v1 xxxx old anteroseptal infarct cannot be excluded ,1,['normal_sinus_rhythm']
 sinus rhythm r - s transition zone in v leads displaced to the right voltages are high in chest leads suggesting lvh st segments are elevated in v2 xxxx this is probably a normal variant edit lvh xxxx sokolow xxxx sehr tiefe qv5 xxxx ( lvh xxxx sehyp ) ,1,['normal_sinus_rhythm']
 sinus rhythm left ventricular hypertrophy qs complex in v2 suggesting old anteroseptal myocardial infarct st segments are depressed and t wave inverted in i ii avl v3 - xxxx this may be due to lv strain or ischaemia ,1,['normal_sinus_rhythm']
 sinus rhythm st segments are elevated in ii iii avf st segments are depressed in i avl this is probably reciprocal consistent with early inferior myocardial infarct ,1,['normal_sinus_rhythm']
 sinus rhythm st segments are elevated in v2 xxxx this is probably a normal variant otherwise normal ecg suggest repeat if clinically indicated ,1,['normal_sinus_rhythm']
 sinus rhythm leftward axis t wave are inverted in i avl v3 - xxxx findings are likely to be due to ischaemic heart disease the age of the change is uncertain ,1,['normal_sinus_rhythm']
 sinus tachycardia voltages are high in chest leads suggesting lvh minor non - specific st segment depression in lateral chest leads ,1,['sinus_tachycardia']
 sinus rhythm slight nonspecific st elevation in anterolateral leads probably a normal variant ,1,['normal_sinus_rhythm']
 sinus arrhythmia low limb lead voltage diffuse t wave flattening has developed overnight the change are nonspecific but consider ischaemia ,1,['sinus_arrhythmia']
 sinus rhythm incomplete right bundle branch block this is probably a normal variant minor non - specific st segment depression in infero - lateral leads ,1,['normal_sinus_rhythm']
 sinus rhythm st segments are depressed in i avl t wave are flat in v5 xxxx and slightly inverted in i avl this may be due to lv strain or ischaemia ,1,['normal_sinus_rhythm']
 sinus rhythm low limb lead voltage t wave are inverted in i ii avl v2 xxxx and flat in v4 xxxx findings are likely to be due to ischaemic heart disease suggest exclude hypokalaemia ,1,['normal_sinus_rhythm']
 premature ventricular contraction ( s ) sinus rhythm low limb lead voltage possible old inferior myocardial infarct ,1,['normal_sinus_rhythm']
 sinus tachycardia right atrial enlargement st segments are depressed in i ii iii avf v4 xxxx t wave are low or flat in these leads this may be due to lv strain or ischaemia ,1,['sinus_tachycardia']
 sinus bradycardia st segments are depressed in i v4 xxxx t wave are low or flat in these leads this may be due to lv strain or ischaemia q wave in ii iii avf are probably normal the cause of the bradycardia is not evident ,1,['sinus_bradycardia']
 premature ventricular contraction ( s ) sinus rhythm r - s transition zone in v leads displaced to the right no definite pathology ,1,['normal_sinus_rhythm']
 sinus rhythm compared with tracings of xxxx and xxxx definite t wave inversion has developed in i ii avl v2 - xxxx this may be due to myocardial ischaemia or subendocardial infarct edit injas injal ( injas xxxx injal xxxx ) ,1,['normal_sinus_rhythm']
 sinus rhythm no definite pathology edit norm xxxx muskelzittern ( norm xxxx ) ,1,['normal_sinus_rhythm']
 premature ventricular contraction ( s ) sinus rhythm minor non - specific st and t wave change of doubtful significance ,1,['normal_sinus_rhythm']
 sinus rhythm premature ventricular contractions bigeminy otherwise no definite pathology the computer has selected vpb s as typical ventricular complex because more of them have been recorded please ignore this edit bigu ,1,['normal_sinus_rhythm']
 sinus rhythm normal ecg edit norm xxxx v6 schwerer baslinedrift ,1,['normal_sinus_rhythm']
 premature ventricular contraction ( s ) sinus rhythm possible left atrial enlargement ,1,['normal_sinus_rhythm']
 sinus tachycardia voltages are high in limb leads suggesting lvh st segments are depressed in i ii avl v4 xxxx t wave are low or flat in these leads this may be due to lv strain or ischaemia the significance of st segment elevation in iii is uncer ,1,['sinus_tachycardia']
 sinus rhythm r - s transition zone in v leads displaced to the right otherwise normal ecg edit norm xxxx übergangszone nach rechts verschoben ( norm xxxx ) ,1,['normal_sinus_rhythm']
 premature atrial contraction ( s ) sinus rhythm st segments are depressed in i avl t wave are low or flat in i avl v5 xxxx this may be due to lv strain or ischaemia ,1,['normal_sinus_rhythm']
 sinus rhythm non - specific terminal t wave inversion in v2 v4 xxxx ,1,['normal_sinus_rhythm']
 sinus rhythm st segments are slightly depressed in v4 xxxx t wave are low in ii v4 xxxx and inverted in iii avf non - specific but consistent with myocardial ischaemia ,1,['normal_sinus_rhythm']
 sinus rhythm normal ecg edit norm xxxx ( lafb ) ( norm xxxx ) ,1,['normal_sinus_rhythm']
 sinus rhythm non - specific t wave flattening in v4 xxxx myocardial ischaemia is a possible cause ,1,['normal_sinus_rhythm']
 sinus rhythm normal ecg edit norm xxxx ( m xxxx ) sokolow xxxx ( norm xxxx ) ,1,['normal_sinus_rhythm']
 sinus tachycardia right axis deviation low limb lead voltage possible left posterior fascicular block q wave in v1 - xxxx consistent with old anterior myocardial infarct ,1,['sinus_tachycardia']
 sinus tachycardia left axis deviation voltages are high in limb leads suggesting lvh probable old anteroseptal infarct t wave are low or flat in i v5 xxxx this may be due to lv strain or ischaemia ,1,['sinus_tachycardia']
 sinus rhythm normal ecg edit norm xxxx ( imi xxxx ) ,1,['normal_sinus_rhythm']
 sinus rhythm voltages are high in chest leads suggesting lvh non - specific t wave flattening in i v5 xxxx prolonged qt this may be due to a drug effect or an electrolyte disturbance ,1,['normal_sinus_rhythm']
 sinus rhythm voltages are high in chest leads suggesting lvh t wave are flat in limb leads and v5 xxxx non - specific but consistent with myocardial ischaemia ,1,['normal_sinus_rhythm']
 premature atrial contraction ( s ) premature ventricular contraction ( s ) sinus rhythm st segments are depressed in ii avf v6 t wave are inverted in i ii v5 xxxx non - specific but consistent with myocardial ischaemia ,1,['normal_sinus_rhythm']
 premature ventricular contraction ( s ) trigeminy sinus rhythm non - specific t wave flattening in v2 xxxx ,1,['normal_sinus_rhythm']
 sinus rhythm st segments are slightly depressed in i ii v5 xxxx t wave are low or flat in limb leads and v4 and slightly inverted in v5 xxxx this may be due to lv strain or ischaemia ,1,['normal_sinus_rhythm']
 sinus rhythm left atrial enlargement borderline left axis left anterior fascicular block probable left ventricular hypertrophy anterolateral t abnormality lv strain is a likely cause ,1,['normal_sinus_rhythm']
 sinus rhythm r wave height in v6 suggests the possibility of left ventricular hypertrophy otherwise no definite diagnostic features ,1,['normal_sinus_rhythm']
 sinus rhythm normal ecg edit norm xxxx norm xxxx knotungiii ( norm xxxx ivcb ) ,1,['normal_sinus_rhythm']
 sinus bradycardia non - specific intraventricular delay st segments are depressed in v4 xxxx t wave are inverted in ii iii avf v5 xxxx and flat in i avl v4 findings are likely to be due to ischaemic heart disease the cause of the bradycardia is n ,1,['sinus_bradycardia']
 sinus rhythm right bundle branch block possible old inferior myocardial infarct ,1,['normal_sinus_rhythm']
 sinus bradycardia otherwise normal ecg edit norm xxxx qsiii ( norm xxxx ) ,1,['sinus_bradycardia']
 premature ventricular contraction ( s ) sinus tachycardia minor non - specific st and t wave change ,1,['sinus_tachycardia']
 premature ventricular contraction ( s ) sinus rhythm right axis deviation probable left posterior fascicular block right bundle branch block bifascicular block ,1,['normal_sinus_rhythm']
 sinus rhythm non - specific intraventricular delay non - specific t wave flattening in v2 xxxx myocardial ischaemia is a possible cause ,1,['normal_sinus_rhythm']
 sinus rhythm qs complex in v2 xxxx and q wave in in v4 st segments are elevated in v2 xxxx t wave are inverted in i avl v2 - xxxx consistent with ischaemic heart disease with anterior myocardial infarct of uncertain age ,1,['normal_sinus_rhythm']
 premature atrial contraction ( s ) sinus rhythm non - specific t wave flattening in i avl v5 xxxx st segments are sightly depressed in ii iii avf non - specific but consistent with myocardial ischaemia ,1,['normal_sinus_rhythm']
 sinus rhythm qs complex in v2 xxxx consistent with anterior myocardial infarct probably old persistent st segment elevation may indicate a ventricular aneurysm q wave in ii iii avf consistent with old inferior myocardial infarct t wave ar ,1,['normal_sinus_rhythm']
 sinus rhythm incomplete right bundle branch block rather deep but narrow q wave in lateral leads may indicate septal hypertrophy otherwise normal ecg ,1,['normal_sinus_rhythm']
 sinus rhythm poor progression of r wave in anterior chest leads this may be normal but an old anteroseptal infarct cannot be entirely excluded ,1,['normal_sinus_rhythm']
 sinus rhythm normal ecg edit norm lafb ( norm xxxx lafb xxxx ) ,1,['normal_sinus_rhythm']
 sinus rhythm possible left atrial enlargement borderline left axis deviation left ventricular hypertrophy st segments are depressed and t wave inverted in i avl v5 xxxx this may be due to lv strain or ischaemia ,1,['normal_sinus_rhythm']
 sinus tachycardia voltages are high in limb leads suggesting lvh st segments are depressed in i avl t wave are flat in these leads this may be due to lv strain or ischaemia ,1,['sinus_tachycardia']
 sinus rhythm voltages are high in chest leads suggesting lvh st segments are depressed in i ii avl v5 xxxx this may be due to lv strain or ischaemia ,2,['normal_sinus_rhythm']
 premature atrial contraction ( s ) sinus rhythm non - specific t wave flattening in i avl v5 xxxx ,1,['normal_sinus_rhythm']
 sinus rhythm non - specific t wave flattening in i v6 and inversion in avl tiny r wave in v2 xxxx old anteroseptal infarct cannot be excluded ,1,['normal_sinus_rhythm']
 premature atrial contraction ( s ) sinus rhythm prolonged pr interval left axis deviation left anterior fascicular block right bundle branch block q wave in v1 xxxx consistent with old anterior myocardial infarct this patient has trifascicular bl ,1,['normal_sinus_rhythm']
 sinus rhythm left atrial enlargement voltages are high in chest leads suggesting lvh st segments are depressed in v4 xxxx t wave are low in these leads this may be due to lv strain or ischaemia possible old anteroseptal myocardial infarct ,1,['normal_sinus_rhythm']
 sinus rhythm left axis deviation left anterior fascicular block right bundle branch block bifascicular block pr interval is normal non - specific st and t wave change ,1,['normal_sinus_rhythm']
 sinus rhythm left ventricular hypertrophy st segments are depressed in i ii avl v5 xxxx t wave are inverted in i avl and flat in v5 xxxx this may be due to lv strain or ischaemia ,1,['normal_sinus_rhythm']
 sinus rhythm incomplete right bundle branch block left axis deviation left anterior fascicular block prolonged qt this may be due to a drug effect or an electrolyte disturbance ,1,['normal_sinus_rhythm']
 sinus tachycardia q wave in v2 xxxx st segments are elevated in i ii avl v2 - xxxx the elevation being especially marked in v2 xxxx st segments are depressed in iii consistent with recent anterior and lateral myocardial infarct ,1,['sinus_tachycardia']
 sinus rhythm left ventricular hypertrophy st segments are depressed and t wave inverted in i ii avl v4 xxxx this may be due to lv strain or ischaemia ,1,['normal_sinus_rhythm']
 sinus rhythm r wave are tall on v5 xxxx lvh cannot be excluded otherwise normal for age ,1,['normal_sinus_rhythm']
 sinus tachycardia non - specific t wave flattening in i v5 xxxx and inversion in avl ,1,['sinus_tachycardia']
 sinus rhythm st segments are slightly depressed in v5 xxxx t wave are low in i avl v3 - xxxx myocardial ischaemia cannot be excluded prolonged qt this may be due to a drug effect or an electrolyte disturbance ,1,['normal_sinus_rhythm']
 sinus rhythm qs complex in v2 old anteroseptal myocardial infarct cannot be excluded otherwise no definite pathology ,1,['normal_sinus_rhythm']
 sinus rhythm left axis deviation left anterior fascicular block st segments are depressed in i ii avl v4 xxxx t wave are inverted in i avl v3 - xxxx this may be due to lv strain or ischaemia ,1,['normal_sinus_rhythm']
 sinus rhythm pr interval is short ( less than xxxx sec ) the possibility of a pre - excitation syndrome cannot be excluded t wave are low or flat in limb leads and v5 xxxx non - specific but consistent with myocardial ischaemia possible old inferior myocard ,1,['normal_sinus_rhythm']
 sinus tachycardia right axis deviation right bundle branch block q wave in ii iii avf consistent with old inferior myocardial infarct ,1,['sinus_tachycardia']
 sinus rhythm t wave are flat in ii and inverted in iii avf consistent with inferior myocardial ischaemia ,1,['normal_sinus_rhythm']
 sinus rhythm left atrial enlargement q wave in ii iii avf consistent with old inferior myocardial infarct ,1,['normal_sinus_rhythm']
 sinus rhythm t wave are inverted in ii iii avf consistent with inferior myocardial ischaemia edit ndt ,1,['normal_sinus_rhythm']
 sinus rhythm slightly prolonged pr interval st segments are elevated in v2 xxxx this is probably a normal variant st segments are depressed and t wave low in ii iii avf non - specific but consistent with myocardial ischaemia ,1,['normal_sinus_rhythm']
 sinus bradycardia right bundle branch block ,1,['sinus_bradycardia']
 sinus tachycardia low limb lead voltage right bundle branch block q wave in ii iii avf consistent with old inferior myocardial infarct non - specific st and t wave change in chest leads ,1,['sinus_tachycardia']
 sinus rhythm left axis deviation voltages are high in limb leads suggesting lvh qs complex in v2 xxxx consistent with old anterior myocardial infarct minor non - specific st and t wave change in i avl ,1,['normal_sinus_rhythm']
 sinus rhythm qs complex in v2 xxxx and q wave in v4 st segments are depressed in i ii avl v4 xxxx t wave are inverted in i avl v4 xxxx consistent with ischaemic heart disease with old anterior myocardial infarct ,1,['normal_sinus_rhythm']
 sinus rhythm right axis deviation possible left posterior fascicular block incomplete right bundle branch block q wave in ii iii avf v4 xxxx st segments are depressed in these leads consistent with old inferolateral myocardial infarct ,1,['normal_sinus_rhythm']
 sinus rhythm compared with tracing of xxxx it is very similar evidence of old anteroseptal infarct persists and there is still st segment depression and t wave inversion in i avl v4 xxxx ,1,['normal_sinus_rhythm']
 sinus rhythm non - specific inferior st and t wave change otherwise normal ecg ,1,['normal_sinus_rhythm']
 sinus rhythm t wave are flat or slightly inverted in i avl v5 xxxx this may be due to lv strain or ischaemia ,1,['normal_sinus_rhythm']
 sinus rhythm left axis deviation left anterior fascicular block st segments are elevated in v2 xxxx t wave are inverted in i ii v4 xxxx with terminal inversion in v3 findings are likely to be due to ischaemic heart disease and may represent anterolat edit injas injal lafb ( injal xxxx lafb ) ,1,['normal_sinus_rhythm']
 sinus rhythm left axis deviation r - s transition zone in v leads displaced to the left possible old inferior infarct ,1,['normal_sinus_rhythm']
 sinus arrhythmia right bundle branch block ,1,['sinus_arrhythmia']
 sinus rhythm st segments are depressed in i ii avf v4 xxxx t wave are low or flat in these leads non - specific but consistent with myocardial ischaemia and digitalis effect ,1,['normal_sinus_rhythm']
 sinus rhythm t wave are inverted in v2 xxxx and low in i v4 xxxx myocardial ischaemia is likely edit iscas ( iscas xxxx ivcb ) ,1,['normal_sinus_rhythm']
 premature ventricular contraction sinus rhythm minor inferior and lateral t wave flattening ,1,['normal_sinus_rhythm']
 sinus rhythm minor non - specific st segment depression in v4 xxxx and t wave flattening in v3 ,1,['normal_sinus_rhythm']
 sinus bradycardia voltages are high in limb leads suggesting lvh t wave are inverted in i avl and flat in v5 xxxx non - specific but consistent with myocardial ischaemia the cause of the bradycardia is not evident ,1,['sinus_bradycardia']
 sinus rhythm possible left atrial enlargement possible old inferior infarct ,1,['normal_sinus_rhythm']
 sinus rhythm left axis deviation left anterior fascicular block t wave are inverted in i avl v3 xxxx and flat in v6 findings are likely to be due to ischaemic heart disease they may represent subendocardial infarct of uncertain age ,1,['normal_sinus_rhythm']
 sinus tachycardia prolonged pr interval left axis deviation left anterior fascicular block ,1,['sinus_tachycardia']
 sinus rhythm left axis deviation left anterior fascicular block st segments are depressed and t wave inverted in i avl t wave are flat in v4 xxxx non - specific but consistent with myocardial ischaemia prolonged qt this may be due to a drug effe ,1,['normal_sinus_rhythm']
 premature ventricular contraction ( s ) sinus tachycardia prolonged pr interval left axis deviation st segments are depressed in i avl v5 xxxx this may be due to lv strain or ischaemia ,1,['sinus_tachycardia']
 sinus rhythm low limb lead voltage non - specific t wave flattening in i avl v6 ,2,['normal_sinus_rhythm']
 premature atrial contraction ( s ) sinus rhythm r - s transition zone in v leads displaced to the left left axis deviation left anterior fascicular block voltages in limb leads are at upper limit st segments are depressed in i ii avl t wave are flat ,1,['normal_sinus_rhythm']
 sinus rhythm low limb lead voltage no definite pathology edit asmi xxxx ( f xxxx ) schlechte r - progression v1 - xxxx qsiii ( norm xxxx ) ,1,['normal_sinus_rhythm']
 sinus arrhythmia rightward axis normal ecg ,1,['sinus_arrhythmia']
 sinus bradycardia st segments are depressed in ii iii avf v5 xxxx this may be due to lv strain or ischaemia the cause of the bradycardia is not evident ,1,['sinus_bradycardia']
 sinus bradycardia st segments are depressed in ii iii avf t wave are slightly inverted in ii iii avf v5 xxxx and flat in i avl this may be due to lv strain or ischaemia the cause of the bradycardia is not evident ,1,['sinus_bradycardia']
 sinus rhythm slight st segment depression and t wave are flattened in i avl this may be due to lv strain or ischaemia ,1,['normal_sinus_rhythm']
 sinus arrhythmia t wave are flat in limb leads and v4 xxxx myocardial ischaemia is likely ,1,['sinus_arrhythmia']
 sinus rhythm low limb lead voltage q wave in ii iii avf are probably normal no definite pathology ,1,['normal_sinus_rhythm']
 premature atrial contraction ( s ) sinus rhythm left axis deviation r - s transition zone in v leads displaced to the left left anterior fascicular block incomplete right bundle branch block ,1,['normal_sinus_rhythm']
 sinus rhythm left atrial enlargement q wave in v2 suggesting old anteroseptal infarct st segments are depressed in i v5 xxxx t wave are low or flat throughout findings are likely to be due to ischaemic heart disease suggest exclude hypokalaemia ,1,['normal_sinus_rhythm']
 sinus rhythm possible left atrial enlargement right bundle branch block ,1,['normal_sinus_rhythm']
 sinus rhythm left axis deviation left anterior fascicular block st segments are depressed in i avl v3 - xxxx t wave are low or flat throughout myocardial ischaemia is likely suggest exclude hypokalaemia ,1,['normal_sinus_rhythm']
 sinus rhythm r - s transition zone in v leads displaced to the right non - specific t wave flattening in i and inversion in avl ,1,['normal_sinus_rhythm']
 sinus rhythm left axis deviation voltages in chest leads are at upper limit non - specific st segment depression in v5 xxxx ,1,['normal_sinus_rhythm']
 sinus rhythm prolonged pr interval left axis deviation r - s transition zone in v leads displaced to the right left anterior fascicular block incomplete right bundle branch block ,1,['normal_sinus_rhythm']
 sinus rhythm low limb lead voltage t wave are low or flat throughout myocardial ischaemia is likely suggest exclude hypokalaemia ,1,['normal_sinus_rhythm']
 sinus rhythm right atrial enlargement left axis deviation left anterior fascicular block ,1,['normal_sinus_rhythm']
 sinus rhythm possible left atrial enlargement t wave are inverted in i avl v5 xxxx with terminal inversion in v4 this may be due to lateral myocardial ischaemia or subendocardial infarct of uncertain age change could be recent ,1,['normal_sinus_rhythm']
 frequent premature atrial contraction ( s ) sinus rhythm ,1,['normal_sinus_rhythm']
 sinus rhythm premature atrial contraction ( s ) left anterior fascicular block ,1,['normal_sinus_rhythm']
 premature ventricular contraction ( s ) sinus rhythm slight non - specific st segment depression in i v3 - xxxx prolonged qt this may be due to a drug effect or an electrolyte disturbance ,1,['normal_sinus_rhythm']
 sinus rhythm borderline left axis deviation voltages are high in chest leads suggesting lvh qs complex in v2 old anteroseptal infarct cannot be excluded ,1,['normal_sinus_rhythm']
 premature atrial contraction ( s ) sinus rhythm qs complex in v2 xxxx consistent with old anteroseptal myocardial infarct non - specific t wave flattening in i and inversion in avl ,1,['normal_sinus_rhythm']
 sinus rhythm r - s transition zone in v leads displaced to the right st segments are depressed in v3 - xxxx this may be due to lv strain or ischaemia ,1,['normal_sinus_rhythm']
 sinus rhythm possible left atrial enlargement voltages are high in limb leads suggesting lvh st segments are depressed in i avl this may be due to lv strain or ischaemia ,1,['normal_sinus_rhythm']
 sinus rhythm right bundle branch block voltages are high in chest leads suggesting lvh q wave in ii iii avf are probably normal ,1,['normal_sinus_rhythm']
 sinus rhythm non - specific intraventricular block ,1,['normal_sinus_rhythm']
 sinus rhythm left axis deviation left anterior fascicular block incomplete right bundle branch block st segments are depressed in i avl v2 - xxxx t wave are low or flat throughout non - specific but consistent with myocardial ischaemia suggest exclude ,1,['normal_sinus_rhythm']
 sinus rhythm t wave are inverted in v4 xxxx low in v6 and show slight terminal inversion in v3 findings are likely to be due to ischaemic heart disease and may represent subendocardial infarct of uncertain age ,1,['normal_sinus_rhythm']
 premature atrial contraction ( s ) sinus rhythm minor non - specific t wave flattening in i avl ,1,['normal_sinus_rhythm']
 sinus rhythm st segments are depressed in i ii avf v5 xxxx t wave are inverted in i avl v5 xxxx this may be due to lv strain or ischaemia the significance of st segment elevation in v1 xxxx is uncertain in view of recent chest pain suggest repeat tomo ,1,['normal_sinus_rhythm']
 sinus arrhythmia non - specific intraventricular block anterior and inferolateral infarcts of uncertain age ,1,['sinus_arrhythmia']
 sinus rhythm complex show either complete or incomplete right bundle branch block possible left atrial enlargement possible old inferior myocardial infarct ,1,['normal_sinus_rhythm']
 premature atrial contraction ( s ) sinus rhythm low limb lead voltage non - specific t wave flattening in v3 ,1,['normal_sinus_rhythm']
 premature atrial contraction sinus rhythm borderline left ventricular hypertrophy ,1,['normal_sinus_rhythm']
 premature atrial contraction ( s ) sinus rhythm voltages are high in limb leads suggesting lvh st segments are depressed in i ii avl v5 xxxx t wave are low or flat in these leads this may be due to lv strain or ischaemia ,1,['normal_sinus_rhythm']
 sinus rhythm non specific t abnormality in anterior leads otherwise normal ecg ,1,['normal_sinus_rhythm']
 sinus rhythm low limb lead voltage non - specific intraventricular block possible old inferior infarct ,1,['normal_sinus_rhythm']
 sinus tachycardia r - s transition zone in v leads displaced to the left non - specific t wave flattening in i avl edit asmi xxxx ndt tachykardie ,1,['sinus_tachycardia']
 premature ventricular contraction ( s ) sinus rhythm st segments are depressed in i avl v6 this may be due to lv strain or ischaemia ,1,['normal_sinus_rhythm']
 sinus rhythm left axis deviation q wave in ii iii avf consistent with old inferior myocardial infarct compared with tracing of xxxx it is very similar both tracings show artifact due to electrical interference ,1,['normal_sinus_rhythm']
 premature ventricular contraction ( s ) sinus rhythm otherwise normal ecg edit norm xxxx ( ndt ) ,1,['normal_sinus_rhythm']
 sinus rhythm minor non - specific st and t wave change in i avl v6 ,1,['normal_sinus_rhythm']
 sinus rhythm non - specific t wave flattening in i avl v5 xxxx prolonged qt this may be due to a drug effect or an electrolyte disturbance ,1,['normal_sinus_rhythm']
 sinus tachycardia q wave in ii iii avf consistent with old inferior myocardial infarct qs complex in v2 xxxx consistent with old anteroseptal myocardial infarct non - specific st and t wave change ,1,['sinus_tachycardia']
 sinus rhythm t wave are low or flat in ii v5 xxxx and inverted in iii avf non - specific but consistent with myocardial ischaemia ,1,['normal_sinus_rhythm']
 sinus rhythm st segments are depressed in ii iii avf v6 t wave are low or flat in these leads non - specific but consistent with myocardial ischaemia ,1,['normal_sinus_rhythm']
 sinus rhythm prolonged pr interval non - specific intraventricular block compared with tracing of xxxx evidence of old anterior and inferolateral infarcts persists ,1,['normal_sinus_rhythm']
 sinus rhythm prolonged pr interval tiny r wave in v2 xxxx suggesting old anteroseptal infarct st segments are depressed and t wave inverted in i ii avl avf v4 xxxx this may be due to lv strain or ischaemia ,1,['normal_sinus_rhythm']
 premature atrial contraction ( s ) sinus rhythm left axis deviation q wave in ii iii avf consistent with inferior myocardial infarct of uncertain age tiny r wave in v2 xxxx suggesting old anteroseptal infarct st segments are depressed in i avl v5 ,1,['normal_sinus_rhythm']
 sinus rhythm low limb lead voltage minor non - specific t wave flattening in i avl v6 ,1,['normal_sinus_rhythm']
 sinus rhythm r - s transition zone in v leads displaced to the right st segments are depressed in i ii v4 xxxx t wave are slightly inverted in these leads this may be due to lv strain or ischaemia ,1,['normal_sinus_rhythm']
 sinus tachycardia voltages are high in chest leads suggesting lvh q wave in ii iii avf st segments are depressed in i ii avl v4 xxxx t wave are flat or slightly inverted in these leads consistent with ischaemic heart disease with probable old i ,1,['sinus_tachycardia']
 premature atrial contraction ( s ) sinus rhythm left atrial enlargement possible old inferior infarct ,1,['normal_sinus_rhythm']
 sinus rhythm minor non - specific t wave flattening otherwise normal ecg ,2,['normal_sinus_rhythm']
 sinus rhythm normal ecg lead v5 shows gross artifact ,1,['normal_sinus_rhythm']
 sinus rhythm left atrial enlargement st segments are depressed in i ii avf v5 xxxx t wave are flat or slightly inverted in limb leads and v5 xxxx compared with tracing of xxxx it is similar st segment elevation persists in anterior chest leads and ,1,['normal_sinus_rhythm']
 premature atrial contraction ( s ) sinus rhythm t wave are generally low and are flat in lateral chest leads myocardial ischaemia is likely prolonged qt this may be due to a drug effect or an electrolyte disturbance ,1,['normal_sinus_rhythm']
 sinus arrhythmia probably normal for age otherwise normal ecg ,1,['sinus_arrhythmia']
 sinus rhythm non - specific intraventricular delay minor non - specific st segment depression in v4 xxxx ,1,['normal_sinus_rhythm']
 premature ventricular contraction ( s ) sinus rhythm st segments are depressed in i v4 xxxx t wave are inverted in i avl v5 xxxx this may be due to lv strain or ischaemia ,1,['normal_sinus_rhythm']
 sinus rhythm minor non - specific t wave flattening in v3 xxxx otherwise normal ecg ,1,['normal_sinus_rhythm']
 sinus rhythm right bundle branch block appearances in some leads are very suspicious of delta wave a pre - excitation syndrome cannot be excluded is there any history to suggest a paroxysmal tachyarrhythmia ,1,['normal_sinus_rhythm']
 sinus rhythm prolonged pr interval minor non - specific t wave flattening in i avl edit norm xxxx muskelzittern qsiii durchartefakte vorgetäuscht ,1,['normal_sinus_rhythm']
 sinus rhythm possible left atrial enlargement st segments are depressed in i ii iii avf v4 xxxx t wave are flat in limb leads and v4 xxxx this may be due to lv strain or ischaemia ,1,['normal_sinus_rhythm']
 sinus rhythm right atrial enlargement st segments are depressed in ii iii avf v5 xxxx this may be due to lv strain or ischaemia ,1,['normal_sinus_rhythm']
 sinus rhythm left axis deviation low limb lead voltage possible old inferior infarct ,1,['normal_sinus_rhythm']
 sinus rhythm non - specific st depression in v4 xxxx ,1,['normal_sinus_rhythm']
 sinus rhythm tiny r wave in v2 xxxx old anteroseptal infarct cannot be excluded otherwise normal ecg edit asmi xxxx ( asmi xxxx ) ,1,['normal_sinus_rhythm']
 premature ventricular contraction ( s ) sinus rhythm voltages in chest leads are at upper limit ,1,['normal_sinus_rhythm']
 sinus rhythm poor progression of r wave in anterior chest leads this is of uncertain significance minor non - specific t wave flattening in limb leads ,1,['normal_sinus_rhythm']
 sinus rhythm voltages in limb leads are at upper limit minor non - specific st segment depression in i avl v4 xxxx ,1,['normal_sinus_rhythm']
 premature atrial contraction ( s ) sinus rhythm prolonged pr interval left bundle branch block this is most commonly due to ischaemic heart disease ,1,['normal_sinus_rhythm']
 sinus bradycardia voltages in limb leads are at upper limit minor non - specific t wave flattening in i and inversion in avl the cause of the bradycardia is not evident ,1,['sinus_bradycardia']
 sinus rhythm st segments are depressed in v4 xxxx t wave are low or flat in i avl v5 xxxx this may be due to lv strain or ischaemia ,1,['normal_sinus_rhythm']
 sinus rhythm qs complex in v2 and q wave in v3 consistent with anteroseptal myocardial infarct of uncertain age non - specific t wave flattening in i and inversion in avl ,1,['normal_sinus_rhythm']
 sinus rhythm minimal st segment depression in ii avf v4 xxxx of doubtful significance otherwise normal ecg ,1,['normal_sinus_rhythm']
 sinus rhythm voltages are high in limb leads suggesting lvh st segments are depressed in i avl this may be due to lv strain or ischaemia ,2,['normal_sinus_rhythm']
 sinus rhythm prolonged pr interval st segments are depressed in i ii iii avf v5 xxxx qs complex in v2 xxxx q wave in v4 st segments are elevated in v2 xxxx consistent with ischaemic heart disease with anterior myocardial infarct of uncertain age p ,1,['normal_sinus_rhythm']
 premature ventricular contraction ( s ) bigeminy sinus rhythm otherwise normal ecg ,2,['normal_sinus_rhythm']
 sinus rhythm prolonged pr interval left axis deviation left anterior fascicular block left ventricular hypertrophy poor progression of r wave in anterior chest leads suggesting old anteroseptal myocardial infarct st segments are depressed in i ,1,['normal_sinus_rhythm']
 sinus rhythm borderline left axis deviation incomplete right bundle branch block t wave are inverted in v2 xxxx myocardial ischaemia is a possible cause ,1,['normal_sinus_rhythm']
 sinus bradycardia prolonged pr interval right bundle branch block the cause of the bradycardia is not evident ,1,['sinus_bradycardia']
 sinus rhythm st segments are depressed in ii iii avf v5 xxxx t wave are low in ii v5 xxxx and inverted in iii avf this may be due to lv strain or ischaemia ,1,['normal_sinus_rhythm']
 sinus rhythm t wave are low or flat in limb leads and v3 v6 t wave are inverted in v4 xxxx findings are likely to be due to ischaemic heart disease the age of the change is uncertain prolonged qt this may be due to a drug effect or an electro ,1,['normal_sinus_rhythm']
 sinus rhythm non - specific t wave inversion in v2 prolonged qt this may be due to a drug effect or an electrolyte disturbance ,1,['normal_sinus_rhythm']
