statement,occurences,proposed label
 sinus tachycardia voltages in chest leads are at upper limit st segments are depressed in i avl v4 xxxx t wave are inverted in i avl v2 - xxxx this may be due to myocardial ischaemia or subendocardial infarct the t wave change have developed sinc ,1,['atrial_tachycardia']
 atrial flutter with variable av block left axis deviation left anterior fascicular block voltages are high in limb leads suggesting lvh ,1,['atrial_flutter']
 atrial fibrillation fibrillation wave in v1 are coarse qs complex in v2 and tiny r wave in v3 consistent with old anteroseptal myocardial infarct non - specific t wave flattening in limb leads and v5 xxxx ,1,['atrial_fibrillation']
 atrial fibrillation inferior infarct of undetermined age ,1,['atrial_fibrillation']
 atrial fibrillation with rapid ventricular response st and t abnormality consider inferior ischemia or left ventricular strain ,1,['atrial_fibrillation']
 atrial fibrillation st segments are depressed in ii iii avf v5 xxxx t wave are low or slightly inverted in limb leads and v5 xxxx findings are likely to be due to ischaemic heart disease and digitalis effect ,1,['atrial_fibrillation']
 atrial fibrillation with rapid ventricular response st segments are depressed in i ii avl v4 xxxx t wave are flat in limb leads and v3 and inverted in v4 xxxx findings are likely to be due to ischaemic heart disease and digitalis effect ,1,['atrial_fibrillation']
 atrial fibrillation st segments are depressed in i ii iii avf v2 - xxxx findings are likely to be due to ischaemic heart disease and digitalis effect ,1,['atrial_fibrillation']
 atrial fibrillation with rapid ventricular response premature ventricular contraction ( s ) voltages are high in chest leads suggesting lvh ,1,['atrial_fibrillation']
 sinus rhythm grossly prolonged pr interval ( approx xxxx sec ) one dropped complex possibly due to a blocked atrial premature complex left axis deviation non - specific intraventricular block non - specific st and t wave change it is difficult to determine whe ,1,['premature_atrial_complex']
 premature ventricular contraction ( s ) couplets atrial fibrillation with rapid ventricular response left axis deviation left anterior fascicular block voltages are high in limb leads suggesting lvh possible old anteroseptal myocardial infarct non - ,1,['atrial_fibrillation']
 atrial fibrillation with rapid ventricular response low limb lead voltage minor non - specific t wave flattening in lateral leads ,1,['atrial_fibrillation']
 atrial fibrillation with rapid ventricular response low limb lead voltage non - specific t wave flattening in limb leads ,1,['atrial_fibrillation']
 premature ventricular contraction ( s ) atrial fibrillation otherwise normal ecg ,1,['atrial_fibrillation']
 atrial fibrillation st segments are depressed in ii iii avf v4 xxxx t wave are low or flat in limb leads and v4 xxxx findings are likely to be due to ischaemic heart disease and digitalis effect ,1,['atrial_fibrillation']
 sinus rhythm r wave in v6 is at upper limit of normal no definite diagnostic features ,1,['atrial_tachycardia']
 atrial fibrillation left axis deviation right bundle branch block q wave in ii iii avf consistent with inferior myocardial infarct probably old possible old anteroseptal myocardial infarct ,1,['atrial_fibrillation']
 a rapid regular supraventricular tachycardia is present non - specific st segment depression suggest repeat when patient reverts to normal sinus rhythm ,1,['atrial_tachycardia']
 atrial fibrillation st segments are depressed in ii v4 xxxx this may be due to myocardial ischaemia and digitalis effect ,1,['atrial_fibrillation']
 sinus rhythm voltages in chest leads are at upper limit non - specific t wave inversion in v2 edit norm xxxx tnegv1 xxxx ( ndt ) ,1,['atrial_tachycardia']
 premature ventricular contraction ( s ) atrial fibrillation low limb lead voltage qs complex in v2 and tiny r wave in v3 suggesting old anteroseptal infarct non - specific t wave flattening in i avl v5 xxxx ,1,['atrial_fibrillation']
 sinusrhythmus möglicherweise wpw typ b ueberdrehter linkstyp qrs ( t ) abnorm anterolateraler infarkt wahrscheinlich alt inferiorer infarkt mögl akut xxxx unbestätigter bericht ,3,['wolff_parkinson_white']
 sinusrhythmus möglicherweise wpw typ b ueberdrehter linkstyp qrs ( t ) abnorm inferiorer infarkt mögl akut st abnorm möglicherweise lateraler innenschichtsschaden xxxx unbestätigter bericht ,2,['wolff_parkinson_white']
 atrial fibrillation premature ventricular contraction ( s ) non - specific intraventricular block left ventricular hypertrophy qs complex in v2 xxxx consistent with old anterior myocardial infarct non - specific st and t wave change ,1,['atrial_fibrillation']
 atrial fibrillation st segments are depressed in ii iii avf v5 xxxx non - specific but consistent with myocardial ischaemia and digitalis effect ,1,['atrial_fibrillation']
 atrial fibrillation with rapid ventricular response left axis deviation left anterior fascicular block probable old anteroseptal infarct ,1,['atrial_fibrillation']
 atrial fibrillation with rapid ventricular response st segments are depressed in i ii avl v4 xxxx t wave are low or flat in these leads this may be due to lv strain or ischaemia ,1,['atrial_fibrillation']
 atrial fibrillation with rapid ventricular response left ventricular hypertrophy st segments are depressed in i avl v5 xxxx t wave are inverted in i avl this may be due to lv strain or ischaemia ,1,['atrial_fibrillation']
 atrial flutter with xxxx av block otherwise no definite pathology ,1,['atrial_flutter']
 sinus rhythm prolonged pr interval compared with tracing of earlier today atrial fibrillation has reverted to sinus rhythm st segments are depressed in i ii v4 xxxx non - specific but consistent with myocardial ischaemia and digitalis effect ,1,['atrial_fibrillation']
 atrial fibrillation premature ventricular contractions bigeminy supraventricular complex occur regularly indicating that they derive from a focus other than the sa node probably junctional right bundle branch block non - specific st and t wave change ,1,['atrial_fibrillation']
 atrial fibrillation with slow ventricular response left axis deviation st segments are depressed in i avl t wave are low flat or slightly inverted throughout findings are likely to be due to ischaemic heart disease suggest exclude hypokalaemia ,1,['atrial_fibrillation']
 atrial fibrillation with controlled ventricular rate non specific st and t abnormality digoxin effect is a likely cause ,1,['atrial_fibrillation']
 sinus rhythm pr interval is at upper limit of normal r - s transition zone in v leads displaced to the right otherwise no definite pathology ,1,['atrial_tachycardia']
 atrial fibrillation with rapid ventricular response premature ventricular contraction ( s ) qs complex in v2 suggesting old anteroseptal myocardial infarct minor non - specific st and t wave change ,1,['atrial_fibrillation']
 atrial fibrillation st segments are depressed in iii avf v2 - xxxx findings are likely to be due to ischaemic heart disease and digitalis effect ,1,['atrial_fibrillation']
 atrial fibrillation low limb lead voltage incomplete right bundle branch block st segments are depressed in v5 xxxx t wave are flat in limb leads and v5 xxxx findings are likely to be due to ischaemic heart disease and digitalis effect ,1,['atrial_fibrillation']
 atrial fibrillation st segments are depressed in i ii avf v4 xxxx t wave are inverted in i avl v4 xxxx findings are likely to be due to ischaemic heart disease and digitalis effect ,1,['atrial_fibrillation']
 sinus rhythm atrial premature complex left axis deviation with marked clockwise rotation due to left anterior fascicular block intraventricular conduction delay of partial left bundle branch block type ,1,['premature_atrial_complex']
 a rapid regular supraventricular tachycardia is present this is probably atrial tachycardia with xxxx av block non - specific st and t wave change ,1,['atrial_tachycardia']
 rhythm is atrial flutter with a variable a v block and rapid ventricular response compared with tracing of xxxx rate is slower and rhythm now irregular ,1,['atrial_flutter']
 premature ventricular contraction ( s ) atrial fibrillation qs complex in v2 xxxx st segments are depressed in i avl v5 xxxx t wave are inverted in i avl t wave are low or flat in v5 xxxx consistent with ischaemic heart disease with old anteroseptal myoc ,1,['atrial_fibrillation']
 atrial fibrillation non - specific t wave flattening in limb leads and v5 xxxx findings are likely to be due to ischaemic heart disease ,1,['atrial_fibrillation']
 atrial fibrillation st segments are depressed in i ii v4 xxxx t wave are low or flat in limb leads and v4 t wave are inverted in v5 xxxx findings are likely to be due to ischaemic heart disease ,1,['atrial_fibrillation']
 atrial fibrillation non - specific intraventricular delay left ventricular hypertrophy q wave in v2 and tiny r wave in v3 consistent with old anteroseptal myocardial infarct st segments are depressed and t wave inverted in i avl v5 xxxx this may ,1,['atrial_fibrillation']
 atrial fibrillation premature ventricular contraction ( s ) poor progression of r wave in anterior chest leads st and t wave change consistent with digitalis effect ,1,['atrial_fibrillation']
 sinus rhythm atrial premature complex the qt interval is mildly long for rate edit norm xxxx ( norm xxxx ) ,1,['premature_atrial_complex']
 atrial fibrillation right bundle branch block left ventricular hypertrophy widespread non - specific st and t wave change ,1,['atrial_fibrillation']
 premature ventricular contraction ( s ) atrial fibrillation with rapid ventricular response non - specific t wave change ,1,['atrial_fibrillation']
 atrial fibrillation st segments are depressed in v4 xxxx t wave are low or flat in limb leads and v4 xxxx findings are likely to be due to ischaemic heart disease and digitalis effect possible old inferior myocardial infarct ,1,['atrial_fibrillation']
 atrial fibrillation low limb lead voltage qs complex in v2 and tiny r wave in v3 st segments are depressed in i ii v5 xxxx t wave are low or flat in limb leads and v5 xxxx consistent with ischaemic heart disease with old anteroseptal myocardial infar ,1,['atrial_fibrillation']
 atrial fibrillation with rapid ventricular response st segments are depressed and t wave flat or inverted throughout findings are likely to be due to ischaemic heart disease and digitalis effect suggest exclude hypokalaemia ,1,['atrial_fibrillation']
 premature ventricular contraction ( s ) rapid regular supraventricular tachycardia this appears to be atrial tachycardia with xxxx av block left axis deviation left anterior fascicular block st segments are depressed and t wave inverted in i avl ,1,['atrial_tachycardia']
 atrial fibrillation with rapid ventricular response st segments are depressed in i ii avf v4 xxxx non - specific but consistent with myocardial ischaemia ,1,['atrial_fibrillation']
 atrial fibrillation voltages are high in chest leads suggesting lvh t wave are low or flat throughout myocardial ischaemia is likely prolonged qt suggest exclude hypokalaemia ,1,['atrial_fibrillation']
 atrial fibrillation low limb lead voltage st segments are depressed in ii v2 - xxxx non - specific but consistent with myocardial ischaemia and digitalis effect ,1,['atrial_fibrillation']
 sinus rhythm pr interval is at upper limit of normal normal ecg edit norm xxxx rsriii sokolow xxxx ( norm xxxx ) ,1,['atrial_tachycardia']
 atrial fibrillation st segments are depressed in i ii avl avf v2 - xxxx t wave are inverted in these leads findings are likely to be due to ischaemic heart disease and digitalis effect ,1,['atrial_fibrillation']
 sinus rhythm left axis deviation voltages in chest leads are at upper limit no definite pathology ,1,['atrial_tachycardia']
 atrial fibrillation - flutter ventricular response xxxx - min left bundle branch block ,1,['atrial_fibrillation']
 premature ventricular contraction ( s ) atrial fibrillation borderline left axis deviation st segments are depressed in i ii v4 xxxx t wave are inverted in i avl v5 xxxx findings are likely to be due to ischaemic heart disease and digitalis effect ,1,['atrial_fibrillation']
 atrial fibrillation voltages are high in chest leads suggesting lvh st segments are depressed in i ii v5 xxxx this may be due to lv strain or ischaemia ,1,['atrial_fibrillation']
 atrial fibrillation st segments are depressed in ii iii avf non - specific but consistent with myocardial ischaemia ,1,['atrial_fibrillation']
 atrial fibrillation with rapid ventricular response premature ventricular contraction ( s ) possible left ventricular hypertrophy qs complex in v2 xxxx consistent with anteroseptal myocardial infarct of uncertain age st segments are depressed and t wa ,1,['atrial_fibrillation']
 atrial fibrillation voltages are high in chest leads suggesting lvh st segments are depressed and t wave inverted in i ii iii avf v4 xxxx this may be due to lv strain or ischaemia ,1,['atrial_fibrillation']
 atrial fibrillation st segments are depressed in i ii avl v4 xxxx t wave are low or flat throughout findings are likely to be due to ischaemic heart disease and digitalis effect suggest exclude hypokalaemia ,1,['atrial_fibrillation']
 atrial fibrillation premature ventricular contraction ( s ) non - specific t wave flattening in i avl v6 ,1,['atrial_fibrillation']
 atrial fibrillation left axis deviation left anterior fascicular block right bundle branch block bifascicular block probable left ventricular hypertrophy q wave in v1 xxxx consistent with old anteroseptal myocardial infarct ,1,['atrial_fibrillation']
 atrial fibrillation non - specific intraventricular delay st segments are depressed in ii iii avf v4 xxxx t wave are flat in limb leads and v4 xxxx findings are likely to be due to ischaemic heart disease and digitalis effect ,1,['atrial_fibrillation']
 atrial fibrillation with rapid ventricular response st segments are depressed in i ii avl v4 xxxx t wave are inverted in v4 xxxx this may be due to lv strain or ischaemia ,1,['atrial_fibrillation']
 sinus rhythm premature atrial contraction ( s ) compared with tracing of xxxx the atrial fibrillation has reverted to sinus rhythm st and t wave change persist in chest leads t wave are flat or slightly inverted in limb leads myocardial ischaemia is ,1,['atrial_fibrillation']
 sinus tachycardia pr interval is at about upper limit of normal left axis deviation incomplete right bundle branch block q wave in ii iii avf consistent with old inferior myocardial infarct ,1,['atrial_tachycardia']
 atrial fibrillation prolonged qt this may be due to a drug effect or an electrolyte disturbance ,1,['atrial_fibrillation']
 atrial fibrillation left axis deviation otherwise no definite pathology ,1,['atrial_fibrillation']
 atrial fibrillation q wave in v2 qs complex in v3 consistent with old anteroseptal myocardial infarct ,1,['atrial_fibrillation']
 sinus tachycardia st segments are depressed in i ii avl v5 xxxx t wave are low or flat in these leads this may be due to lv strain or ischaemia voltages in limb leads are at upper limit ,1,['atrial_tachycardia']
 sinus arrhythmia voltages in limb leads are at upper limit no definite pathology ,1,['atrial_tachycardia']
 atrial fibrillation premature ventricular contraction ( s ) low limb lead voltage non - specific t wave flattening in limb leads and v4 xxxx ,1,['atrial_fibrillation']
 atrial fibrillation with rapid ventricular response non - specific intraventricular block q wave and st segment elevation in v2 - xxxx consistent with anterior and lateral myocardial infarct which is probably recent q wave and slight st segment elevatio ,1,['atrial_fibrillation']
 frequent premature atrial contractions with a short run of svt sinus rhythm left axis deviation left anterior fascicular block minor non - specific t wave flattening in v5 xxxx holter monitor may be helpful ,1,['atrial_tachycardia']
 atrial fibrillation qs complex in v2 and tiny r wave in v3 consistent with old anteroseptal myocardial infarct ,1,['atrial_fibrillation']
 sinus rhythm with frequent atrial premature complex ventricular premature complex pr interval upper limit of normal left bundle branch block low limb lead voltage in presence of lbbb hypertrophy or ischaemia not excluded xxxx unconfi ,1,['premature_atrial_complex']
 rhythm is atrial tachycardia with xxxx av block and rapid ventricular response left axis deviation right bundle branch block ,1,['atrial_tachycardia']
 atrial fibrillation inferior t wave inversion and lateral t wave flattening consistent with ischaemia or inferior subendocardial infarct ,1,['atrial_fibrillation']
 sinus rhythm compared with tracing of xxxx rhythm was previously atrial fibrillation t wave now flat rather than inverted in ii t wave flattening persists in v4 xxxx myocardial ischaemia is likely ,1,['atrial_fibrillation']
 atrial fibrillation low limb lead voltage incomplete right bundle branch block non - specific t wave flattening in i avl ,1,['atrial_fibrillation']
 atrial fibrillation st segments are depressed in ii iii avf t wave are inverted in i v4 xxxx and flat in ii v6 findings are likely to be due to ischaemic heart disease ,1,['atrial_fibrillation']
 atrial fibrillation premature ventricular contraction ( s ) non - specific intraventricular block qs complex in v2 xxxx consistent with old anterior myocardial infarct q wave in i avl v6 consistent with old lateral myocardial infarct ,1,['atrial_fibrillation']
 premature ventricular contraction ( s ) atrial fibrillation with rapid ventricular response possible old inferior infarct non - specific st and t wave change ,1,['atrial_fibrillation']
 atrial fibrillation st segments are depressed in i ii avl avf v3 - xxxx t wave are flat in these leads findings are likely to be due to ischaemic heart disease and digitalis effect ,1,['atrial_fibrillation']
 atrial fibrillation low limb lead voltage qs complex in v2 and small r wave in v3 suggesting old anteroseptal myocardial infarct ,1,['atrial_fibrillation']
 atrial fibrillation with controlled ventricular response rate of xxxx per minute low voltages in standard leads poor anterior r wave progression consistent with a small old antero - septal infarct ,1,['atrial_fibrillation']
 atrial fibrillation with rapid ventricular response left axis deviation left anterior fascicular block non - specific st and t wave change tracing is very similar to that of xxxx ,1,['atrial_fibrillation']
 premature ventricular contraction ( s ) atrial fibrillation st segments are depressed in v5 xxxx t wave are low in ii v5 xxxx non - specific but consistent with myocardial ischaemia and digitalis effect ,1,['atrial_fibrillation']
 sinus rhythm incomplete right bundle branch block pr interval is at upper limit otherwise normal ecg ,1,['atrial_tachycardia']
 premature ventricular contraction ( s ) sinus tachycardia voltages in chest leads are at upper limit tiny r wave in v2 xxxx suggesting old anteroseptal infarct non - specific t wave flattening in i avl v5 xxxx ,1,['atrial_tachycardia']
 atrial fibrillation ventricular rate xxxx anterolateral st and t abnormality digoxin effect and lv strain are likely contributors ,1,['atrial_fibrillation']
 sinusrhythmus möglicherweise wpw typ b linkstyp qrs ( t ) abnorm inferiorer infarkt alter unbest st and t abnorm wahrscheinlich anterolaterale ischämie oder linksbelastung xxxx unbestätigter bericht ,1,['wolff_parkinson_white']
 sinusrhythmus möglicherweise wpw typ b linkstyp qrs ( t ) abnorm anteroseptaler myokardschaden möglich inferiorer infarkt alter unbest st and t abnorm wahrscheinlich hochlaterale ischämie oder linksbelastung xxxx unbestä ,1,['wolff_parkinson_white']
 sinusbradykardie linkstyp vollständiger rechtsschenkelblock verdacht auf wpw ( typ a ) - pq - zeit unter xxxx sec - delta - welle - qrs bis xxxx sec - nicht erfüllt diskordantes se v4 - xxxx pathologisches ecg ,1,['wolff_parkinson_white']
 sinusrhythmus ueberdrehter linkstyp linksanteriorer fascicular block pq - zeit grenzwertig schlechte r - progression entsprechend lagetyp pat ecg ,1,['atrial_tachycardia']
 sinusrhythmus linkstyp lagetyp in anbetracht des alters abnorm möglicherweise wpw typ b xxxx unbestätigter bericht ,1,['wolff_parkinson_white']
 supraventrikuläre extrasystole ( n ) sinusrhythmus möglicherweise wpw typ b linkstyp qrs ( t ) abnorm inferiorer infarkt alter unbest xxxx unbestätigter bericht ,1,['wolff_parkinson_white']
 sinus arrhythmie linkstyp lagetyp in anbetracht des alters abnorm möglicherweise wpw typ b xxxx unbestätigter bericht ,1,['wolff_parkinson_white']
 sinusrhythmus wpw typ a lagetyp normal xxxx unbestätigter bericht ,1,['wolff_parkinson_white']
 sinusrhythmus möglicherweise wpw typ b ueberdrehter linkstyp qrs ( t ) abnorm anterolateraler infarkt möglich inferiorer infarkt mögl akut xxxx unbestätigter bericht ,1,['wolff_parkinson_white']
