statement,occurences,proposed label
 atrial fibrillation left axis deviation non - specific intraventricular block left ventricular hypertrophy st and t wave change in i avl may be due to lv strain or ischaemia ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm non - specific t wave flattening in i avl v3 - xxxx ,1,['t_flattening']
 pacemaker spikes noted sinus rhythm premature ventricular contraction ( s ) occasional paced complex left anterior fascicular block compared with tracing of xxxx t wave now flatter in i avl ,1,['t_flattening']
 premature atrial contraction ( s ) sinus rhythm left axis deviation left anterior fascicular block non - specific inferolateral t wave abnormality ,1,['t_abnormality']
 sinus rhythm left ventricular hypertrophy st and t wave change consistent with lv strain ,2,"['st_abnormality', 't_abnormality']"
 sinus arrhythmia non - specific t wave flattening in i avl v5 xxxx ,1,['t_flattening']
 sinus arrhythmia minor non - specific st and t wave change in i avl ,2,"['st_abnormality', 't_abnormality']"
 premature atrial contraction ( s ) sinus rhythm possible left atrial enlargement non - specific t wave flattening in v5 xxxx poor progression of r wave in anterior chest leads old anteroseptal myocardial infarct cannot be excluded ,1,['t_flattening']
 sinus rhythm q wave st segment elevation and t wave inversion in ii iii avf v5 xxxx st segments are depressed in i avl consistent with inferolateral myocardial infarct which appears recent ,1,['t_inversion']
 sinus rhythm minor inferolateral t flattening otherwise normal ecg ,1,['t_flattening']
 sinus tachycardia voltages in chest leads are at upper limit st segments are depressed in i avl v4 xxxx t wave are inverted in i avl v2 - xxxx this may be due to myocardial ischaemia or subendocardial infarct the t wave change have developed sinc ,1,['t_abnormality']
 atrial fibrillation fibrillation wave in v1 are coarse qs complex in v2 and tiny r wave in v3 consistent with old anteroseptal myocardial infarct non - specific t wave flattening in limb leads and v5 xxxx ,1,['t_flattening']
 sinus rhythm non specific t flattening v1 - xxxx ,1,['t_flattening']
 premature atrial contraction ( s ) sinus rhythm non - specific t wave flattening in i and inversion in avl ,1,['t_flattening']
 atrial fibrillation with rapid ventricular response st and t abnormality consider inferior ischemia or left ventricular strain ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm prolonged pr interval non - specific t wave flattening in limb leads and v3 - xxxx myocardial ischaemia is likely suggest exclude hypokalaemia ,1,['t_flattening']
 sinus rhythm compared with tracing of xxxx t wave inversion in i ii avl v2 is a little deeper t wave remain inverted in v3 - xxxx findings are likely to be due to recent subendocardial infarct edit injas injal sokolow xxxx ( injas xxxx injal xxxx ) ,1,['t_inversion']
 sinus rhythm compared with tracing of xxxx it is very similar but t wave inversion is not quite so deep ,1,['t_inversion']
 sinus arrhythmia non - specific t wave flattening in v5 xxxx ,1,['t_flattening']
 sinus rhythm inferolateral st and t abnormality ischaemia is a likely cause ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm poor anteroseptal r progression indicates possible previous infarct nonspecific lateral t flattening ,1,['t_flattening']
 sinus rhythm prolonged pr interval q wave in ii iii avf st segments are depressed in ii iii avf v4 xxxx t wave are flat in ii v4 xxxx and inverted in iii avf pattern shows some t wave change since tracing of xxxx consistent with recent inf ,1,['t_abnormality']
 sinus bradycardia r - s transition zone in v leads displaced to the right st segments are depressed in i avl non - specific t wave flattening in i and inversion in avl this may be due to lv strain or ischaemia the cause of the bradycardia is not evid ,1,['t_flattening']
 sinus rhythm non - specific intraventricular delay probableleft ventricular hypertrophy non - specific t wave flattening in i avl ,1,['t_flattening']
 sinus rhythm slight st segment depression and t wave flattening in i avl this may be due to lv strain or ischaemia ,1,['t_flattening']
 sinus rhythm minor inferior t wave change these may be due to myocardial ischaemia otherwise normal ecg ,1,['t_abnormality']
 sinus rhythm grossly prolonged pr interval ( approx xxxx sec ) one dropped complex possibly due to a blocked atrial premature complex left axis deviation non - specific intraventricular block non - specific st and t wave change it is difficult to determine whe ,2,"['st_abnormality', 't_abnormality']"
 atrial fibrillation with rapid ventricular response low limb lead voltage minor non - specific t wave flattening in lateral leads ,1,['t_flattening']
 premature atrial contraction ( s ) sinus tachycardia left axis deviation left anterior fascicular block probable old anteroseptal infarct anterolateral st and t wave change which are non - diagnostic ,2,"['st_abnormality', 't_abnormality']"
 atrial fibrillation with rapid ventricular response low limb lead voltage non - specific t wave flattening in limb leads ,1,['t_flattening']
 sinus rhythm non - specific t wave flattening in i avl v4 xxxx myocardial ischaemia cannot be excluded ,1,['t_flattening']
 sinus rhythm voltages are high in chest leads suggesting lvh q wave in ii iii avf consistent with old inferior myocardial infarct non - specific t wave flattening in i and inversion in avl ,1,['t_flattening']
 premature atrial contraction ( s ) sinus rhythm minor non - specific t wave flattening in i avl edit norm xxxx flache t ( ndt ) ,1,['t_flattening']
 sinus rhythm voltages in chest leads are at upper limit non - specific t wave inversion in v2 edit norm xxxx tnegv1 xxxx ( ndt ) ,1,['t_inversion']
 premature ventricular contraction ( s ) sinus rhythm incomplete left bundle branch block non - specific st and t wave change ,2,"['st_abnormality', 't_abnormality']"
 premature ventricular contraction ( s ) atrial fibrillation low limb lead voltage qs complex in v2 and tiny r wave in v3 suggesting old anteroseptal infarct non - specific t wave flattening in i avl v5 xxxx ,1,['t_flattening']
 sinus rhythm non - specific t wave flattening in v2 otherwise normal ecg ,1,['t_flattening']
 pacemaker spikes noted a paced rhythm is present together with two spontaneous complex these latter show t wave inversion in ii iii avf and st segment depression in findings are likely to be due to ischaemic heart disease ,1,['t_inversion']
 atrial fibrillation premature ventricular contraction ( s ) non - specific intraventricular block left ventricular hypertrophy qs complex in v2 xxxx consistent with old anterior myocardial infarct non - specific st and t wave change ,2,"['st_abnormality', 't_abnormality']"
 premature atrial contraction ( s ) sinus rhythm left axis deviation non - specific intraventricular block voltages are high in limb leads suggesting lvh non - specific st and t wave change ,2,"['st_abnormality', 't_abnormality']"
 premature ventricular contraction ( s ) sinus rhythm left axis deviation left anterior fascicular block voltages are high in limb leads suggesting lvh non - specific st and t wave change in i avl ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm prolonged pr interval possible old inferior infarct non - specific st segment depression and t wave flattening in i avl ,1,['t_flattening']
 atrial fibrillation premature ventricular contractions bigeminy supraventricular complex occur regularly indicating that they derive from a focus other than the sa node probably junctional right bundle branch block non - specific st and t wave change ,2,"['st_abnormality', 't_abnormality']"
 atrial fibrillation with controlled ventricular rate non specific st and t abnormality digoxin effect is a likely cause ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm left atrial enlargement non - specific intraventricular block left ventricular hypertrophy non - specific st and t wave change ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm voltages are high in chest leads suggesting lvh non - specific intraventricular delay minor non - specific t wave flattening in i avl v6 ,1,['t_flattening']
 atrial fibrillation with rapid ventricular response premature ventricular contraction ( s ) qs complex in v2 suggesting old anteroseptal myocardial infarct minor non - specific st and t wave change ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm non - specific t wave flattening in i avl v5 xxxx this may be due to myocardial ischaemia or early left ventricular strain ,1,['t_flattening']
 premature ventricular contraction ( s ) sinus rhythm non - specific t wave flattening in i avl v5 xxxx ,1,['t_flattening']
 sinus rhythm borderline left ventricular hypertrophy minor non diagnostic st and t wave change ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm borderline leftward axis voltages suggest left ventricular hypertrophy st change query early left ventricular strain ,1,['st_abnormality']
 sinus rhythm ventricular premature contraction anterior and inferior st wave change consistent with ischaemia or non - q wave infarct ,1,['st_abnormality']
 sinus rhythm incomplete right bundle branch block t wave inversion in v1 - v3 may be due to clockwise cardiac rotation but anterior ischaemia cannot be excluded ,1,['t_inversion']
 sinus rhythm non - specific t change in iii avf no definite pathology ,1,['t_abnormality']
 sinus rhythm t wave flattening in v4 and minor st depression in v5 and v6 pattern consistent with but not diagnostic of ischaemia ,2,"['st_depression', 't_flattening']"
 a rapid regular supraventricular tachycardia is present this is probably atrial tachycardia with xxxx av block non - specific st and t wave change ,2,"['st_abnormality', 't_abnormality']"
 p wave axis is abnormal and rhythm is probably junctional minor non - specific st and t wave change ,2,"['st_abnormality', 't_abnormality']"
 atrial fibrillation non - specific t wave flattening in limb leads and v5 xxxx findings are likely to be due to ischaemic heart disease ,1,['t_flattening']
 sinus rhythm voltages are high in chest leads suggesting lvh non - specific t wave flattening in i avl v5 xxxx this may be due to lv strain or ischaemia ,1,['t_flattening']
 sinus rhythm compared with tracings of xxxx and xxxx the rhythm has reverted to sinus there is minor st segment depression and general t wave flattening suggest check p potassium ,1,['t_flattening']
 sinus rhythm non - specific t wave flattening or slight inversion in v2 xxxx myocardial ischaemia is a possible cause ,1,['t_flattening']
 sinus tachycardia r - s transition zone in v leads displaced to the left non - specific t wave flattening in i avl v3 - xxxx ,1,['t_flattening']
 premature atrial contraction ( s ) sinus rhythm non - specific t wave flattening in i avl v6 prolonged qt this may be due to a drug effect or an electrolyte disturbance ,1,['t_flattening']
 atrial fibrillation premature ventricular contraction ( s ) poor progression of r wave in anterior chest leads st and t wave change consistent with digitalis effect ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm non - specific t wave flattening in limb leads and v4 xxxx st segments are slightly depressed in i v3 - xxxx myocardial ischaemia is likely ,1,['t_flattening']
 atrial fibrillation right bundle branch block left ventricular hypertrophy widespread non - specific st and t wave change ,2,"['st_abnormality', 't_abnormality']"
 premature ventricular contraction ( s ) atrial fibrillation with rapid ventricular response non - specific t wave change ,1,['t_abnormality']
 sinus rhythm non - specific st segment depression and t wave flattening in i avl ,1,['t_flattening']
 sinus rhythm anterolateral t wave change consistent with ischemia or lv strain ,1,['t_abnormality']
 sinus rhythm non - specific terminal t wave inversion in v2 deep but narrow q wave in v5 xxxx may indicate septal hypertrophy high v lead voltages are probably normal for age edit norm xxxx ( m xxxx ) tiefe qv5 xxxx ( norm xxxx ) ,1,['t_inversion']
 sinus arrhythmia minor non - specific st and t wave change in inferior leads these are of doubtful significance ,2,"['st_abnormality', 't_abnormality']"
 premature atrial contraction ( s ) sinus tachycardia minor non - specific st and t wave change edit ndt sarrh v5 schlecht ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm left ventricular hypertrophy on voltage criteria st and t change due to lv strain or myocardial ischaemia ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm voltages are high in chest leads suggesting lvh st and t wave change due to lv strian or ischaemia ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm possible left atrial enlargement non - specific t wave flattening throughout ,1,['t_flattening']
 sinus rhythm left ventricular hypertrophy non - specific t wave inversion in v2 lead v5 shows artifact ,1,['t_inversion']
 sinus rhythm voltages are high in chest leads suggesting lvh non - specific st and t wave change in inferolateral leads ,2,"['st_abnormality', 't_abnormality']"
 atrial fibrillation premature ventricular contraction ( s ) non - specific t wave flattening in i avl v6 ,1,['t_flattening']
 sinus rhythm non - specific t wave flattening in ii avf and inversion in iii inferior myocardial ischaemia cannot be excluded ,1,['t_flattening']
 sinus rhythm qs complex in v2 xxxx consistent with old anteroseptal myocardial infarct q wave in ii iii avf consistent with old inferior myocardial infarct non - specific t wave flattening in i avl v5 xxxx ,1,['t_flattening']
 sinus rhythm left ventricular hypertrophy marked st and t abnormality especially in anterior chest leads left ventricular strain may be contributing but ischaemia should also be considered ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm premature atrial contraction ( s ) compared with tracing of xxxx the atrial fibrillation has reverted to sinus rhythm st and t wave change persist in chest leads t wave are flat or slightly inverted in limb leads myocardial ischaemia is ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm non - specific t wave flattening in limb leads and v5 xxxx myocardial ischaemia is a possible cause ,1,['t_flattening']
 sinus rhythm left ventricular hypertrophy minor non - specific st and t wave change ,2,"['st_abnormality', 't_abnormality']"
 premature atrial contraction ( s ) sinus rhythm non - specific t wave inversion in v2 ,1,['t_inversion']
 sinus rhythm non - specific t wave flattening in i avl v2 xxxx myocardial ischaemia is likely ,1,['t_flattening']
 sinus rhythm minor non - specific t wave change in inferior leads ,1,['t_abnormality']
 atrial fibrillation premature ventricular contraction ( s ) low limb lead voltage non - specific t wave flattening in limb leads and v4 xxxx ,1,['t_flattening']
 sinus rhythm left axis deviation non - specific t wave flattening in i and inversion in avl ,1,['t_flattening']
 sinus arrhythmia possibly a run of junctional rhythm right superior axis deviation possible left posterior fascicular block non - specific st and t wave change this tracing cannot be adequately interpreted without full clinical picture and previous tra ,2,"['st_abnormality', 't_abnormality']"
 sinus arrhythmia non - specific t wave flattening in limb leads and v6 ,1,['t_flattening']
 frequent premature atrial contractions with a short run of svt sinus rhythm left axis deviation left anterior fascicular block minor non - specific t wave flattening in v5 xxxx holter monitor may be helpful ,1,['t_flattening']
 sinus rhythm possible left atrial enlargement minor non - specific st and t wave change in v4 xxxx ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm non - specific t wave flattening in v5 xxxx there are no definite ecg features to suggest pericarditis acute pericarditis would be unlikely in the absence of tachycardia myocardial ischaemia cannot be excluded ,1,['t_flattening']
 sinus rhythm borderline left axis deviation voltages are high in limb leads suggesting lvh minor non - specific t wave flattening in v4 xxxx ,1,['t_flattening']
 sinus rhythm left axis deviation right bundle branch block left anterior fascicular block bifascicular block pr interval is normal non - specific st and t wave change in anterior lateral and inferior leads ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm left axis deviation left anterior fascicular block non - specific st and t wave change in avl ,2,"['st_abnormality', 't_abnormality']"
 atrial fibrillation inferior t wave inversion and lateral t wave flattening consistent with ischaemia or inferior subendocardial infarct ,2,"['t_inversion', 't_flattening']"
 sinus rhythm compared with tracing of xxxx rhythm was previously atrial fibrillation t wave now flat rather than inverted in ii t wave flattening persists in v4 xxxx myocardial ischaemia is likely ,1,['t_flattening']
 sinus rhythm voltages are high in limb leads suggesting lvh left axis deviation r - s transition zone in v leads displaced to the left left anterior fascicular block non - specific t wave flattening in i and inversion in avl ,1,['t_flattening']
 atrial fibrillation low limb lead voltage incomplete right bundle branch block non - specific t wave flattening in i avl ,1,['t_flattening']
 premature atrial contraction ( s ) sinus rhythm borderline left axis deviation non - specific t wave flattening in i avl ,1,['t_flattening']
 sinus tachycardia old inferior myocardial infarct cannot be excluded non - specific st and t wave change in i avl ,2,"['st_abnormality', 't_abnormality']"
 premature ventricular contraction ( s ) atrial fibrillation with rapid ventricular response possible old inferior infarct non - specific st and t wave change ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm left axis deviation q wave in v2 suggesting old anteroseptal infarct non - specific t wave flattening in avl v5 xxxx ,1,['t_flattening']
 sinus rhythm diffuse nonspecific st and t abnormality ischaemia is a possible cause ,2,"['st_abnormality', 't_abnormality']"
 sinus bradycardia non - specific intraventricular block q wave in ii iii avf consistent with old inferior myocardial infarct non - specific st and t wave change the cause of the bradycardia is not evident ,2,"['st_abnormality', 't_abnormality']"
 premature atrial contraction ( s ) sinus rhythm non specific t abnormality ,1,['t_abnormality']
 sinus rhythm left anterior fascicular block left ventricular hypertrophy on voltages lateral st and t change consistent with early left ventricular strain ,2,"['st_abnormality', 't_abnormality']"
 sinus tachycardia possible left atrial enlargement non - specific st and t abnormality including slight st depression in v5 and v6 consider ischaemia ,3,"['st_depression', 'st_abnormality', 't_abnormality']"
 sinus rhythm probable right atrial enlargement minor non - specific st segment depression and t wave flattening in chest leads myocardial ischaemia is possible cause ,1,['t_flattening']
 atrial fibrillation with rapid ventricular response left axis deviation left anterior fascicular block non - specific st and t wave change tracing is very similar to that of xxxx ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm r - s transition zone in v leads displaced to the right incomplete right bundle branch block non - specific t wave flattening in v4 xxxx ,1,['t_flattening']
 sinus rhythm prolonged pr interval non - specific t wave flattening in i and inversion in avl ,1,['t_flattening']
 premature ventricular contraction ( s ) sinus tachycardia voltages in chest leads are at upper limit tiny r wave in v2 xxxx suggesting old anteroseptal infarct non - specific t wave flattening in i avl v5 xxxx ,1,['t_flattening']
 atrial fibrillation ventricular rate xxxx anterolateral st and t abnormality digoxin effect and lv strain are likely contributors ,2,"['st_abnormality', 't_abnormality']"
